W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
loss,Mirsad Bektic,SUB,1,2016-10-08,Russell Doane,Mirsad Bektic,1.961,1.751,2.0,0.4,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.5522142105979,1000.0,1400.0,1000.0
loss,Pedro Munhoz,SUB,1,2016-07-07,Russell Doane,Pedro Munhoz,1.71,1.564,2.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,980.0,1000.0
loss,Jerrod Sanders,DEC,3,2015-07-12,Russell Doane,Jerrod Sanders,2.026,1.776,3.0,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,710.0,1000.0
loss,Iuri Alcantara,DEC,3,2014-09-13,Russell Doane,Iuri Alcantara,2.682,1.761,1.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Russell Doane,DEC,3,2014-07-05,Russell Doane,Marcus Brimage,4.307,1.703,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.2026606000002,1000.0,1450.0,1000.0
win,Russell Doane,SUB,2,2014-01-04,Russell Doane,Leandro Issa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Casey O'Neill,KO/TKO,2,2021-02-20,Shana Dobson,Casey O'Neill,3.63,5.113,0.6,0.4,1.0,0.0,1.0,178.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.4572660535996,1000.0,1980.0,1000.0
win,Shana Dobson,KO/TKO,2,2020-08-22,Shana Dobson,Mariya Agapova,3.632,5.422,0.25,0.25,1.0,0.0,1.0,175.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.8908692053396,1000.0,1420.0,1000.0
loss,Priscila Cachoeira,KO/TKO,1,2020-02-22,Shana Dobson,Priscila Cachoeira,3.564,5.306,0.333,0.333,1.0,0.0,1.0,234.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
loss,Sabina Mazo,DEC,3,2019-08-17,Shana Dobson,Sabina Mazo,4.457,4.064,0.5,0.5,1.0,0.0,1.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1150.0,1000.0
loss,Lauren Mueller,DEC,3,2018-04-14,Shana Dobson,Lauren Mueller,4.313,4.44,0.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1250.0,1000.0
win,Shana Dobson,KO/TKO,2,2017-12-01,Shana Dobson,Ariel Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,1000.0,1640.0,1000.0
loss,Edmen Shahbazyan,KO/TKO,1,2024-03-23,AJ Dobson,Edmen Shahbazyan,4.377,5.248,1.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,AJ Dobson,DEC,3,2023-08-12,AJ Dobson,Tafon Nchukwi,4.338,5.997,1.333,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.567549918043,1000.0,2330.0,1000.0
loss,Armen Petrosyan,DEC,3,2022-10-22,AJ Dobson,Armen Petrosyan,4.703,4.548,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1120.0,1000.0
loss,Jacob Malkoun,DEC,3,2022-02-12,AJ Dobson,Jacob Malkoun,8.966,1.839,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,AJ Dobson,SUB,1,2021-09-21,AJ Dobson,Hashem Arkhagha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1200.0,1000.0
loss,Tyrone Roberts,DEC,3,2000-06-09,David Dodd,Tyrone Roberts,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1100.0,1000.0
loss,Travis Fulton,DEC,2,1999-07-16,David Dodd,Travis Fulton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.1632300497133,1000.0,1440.0,1000.0
loss,Merab Dvalishvili,DEC,3,2020-08-15,John Dodson,Merab Dvalishvili,3.305,3.57,0.647,0.4,0.636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.787278412306,1000.0,2370.0,1000.0
win,John Dodson,KO/TKO,3,2020-02-15,John Dodson,Nathaniel Wood,3.28,3.525,0.688,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1740.0,1000.0
loss,Petr Yan,DEC,3,2019-02-23,John Dodson,Petr Yan,3.38,3.385,0.6,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1080.0,1000.0
loss,Jimmie Rivera,DEC,3,2018-09-08,John Dodson,Jimmie Rivera,3.434,3.322,0.643,0.6,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,John Dodson,DEC,3,2018-03-03,John Dodson,Pedro Munhoz,3.284,3.204,0.692,0.4,0.667,0.0,1.0,0.0,6.562,8.438,1.0,1.0,0.0,1.0,1.0,0.0,992.0,1000.0,880.0,1000.0
loss,Marlon Moraes,DEC,3,2017-11-11,John Dodson,Marlon Moraes,3.326,3.225,0.583,0.6,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1120.0,1000.0
win,John Dodson,DEC,3,2017-04-22,John Dodson,Eddie Wineland,3.34,3.431,0.636,0.6,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.9828994028903,1000.0,2100.0,1000.0
loss,John Lineker,DEC,5,2016-10-01,John Dodson,John Lineker,3.179,3.364,0.7,0.8,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,John Dodson,KO/TKO,1,2016-04-16,John Dodson,Manvel Gamburyan,3.048,3.364,0.778,0.6,0.714,0.0,1.0,0.0,3.0,0.375,1.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,570.0,1000.0
loss,Demetrious Johnson,DEC,5,2015-09-05,John Dodson,Demetrious Johnson,3.269,3.317,0.75,0.8,0.714,0.0,1.0,0.0,5.08,2.28,5.0,1.0,0.0,0.0,1.0,0.0,992.0,1000.0,1400.0,1000.0
win,John Dodson,DEC,3,2015-05-23,John Dodson,Zach Makovsky,3.536,3.506,0.571,0.8,0.833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1300.0,1000.0
win,John Dodson,KO/TKO,2,2014-06-07,John Dodson,John Moraga,3.681,3.976,0.5,0.8,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1350.0,1000.0
win,John Dodson,KO/TKO,1,2013-10-19,John Dodson,Darrell Montague,3.447,4.102,0.6,0.8,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Demetrious Johnson,DEC,5,2013-01-26,John Dodson,Demetrious Johnson,4.474,3.241,0.5,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1110.0,1000.0
win,John Dodson,KO/TKO,2,2012-10-05,John Dodson,Jussier Formiga,5.0,4.415,0.667,1.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1170.0,1000.0
win,John Dodson,DEC,3,2012-05-05,John Dodson,Tim Elliott,3.684,1.053,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.5817023610925,1000.0,2200.0,1000.0
win,John Dodson,KO/TKO,1,2011-12-03,John Dodson,TJ Dillashaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1110.0,1000.0
loss,Dan Miller,DEC,3,2010-12-11,Joe Doerksen,Dan Miller,1.503,2.985,1.364,0.2,0.0,0.667,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1200.0,1000.0
loss,CB Dollaway,SUB,1,2010-09-25,Joe Doerksen,CB Dollaway,1.552,3.104,1.667,0.2,0.0,0.667,1.0,2.667,1.881,1.173,2.167,0.8,0.25,0.25,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Joe Doerksen,SUB,2,2010-05-08,Joe Doerksen,Tom Lawlor,1.174,2.877,1.875,0.0,0.0,0.5,1.0,0.0,0.0,1.091,0.0,1.0,0.0,1.0,1.0,0.0,1202.8918039462335,1000.0,1260.0,1000.0
loss,Jason MacDonald,KO/TKO,2,2008-04-19,Joe Doerksen,Jason MacDonald,1.21,2.926,2.0,0.2,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.7121689234446,1000.0,2470.0,1000.0
loss,Ed Herman,KO/TKO,3,2007-11-17,Joe Doerksen,Ed Herman,1.265,2.758,2.167,0.2,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.6952574298475,1000.0,2080.0,1000.0
loss,Paulo Filho,KO/TKO,1,2007-08-05,Joe Doerksen,Paulo Filho,1.298,2.733,2.6,0.4,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1220.0,1000.0
loss,Nate Marquardt,DEC,3,2006-03-04,Joe Doerksen,Nate Marquardt,1.171,2.44,2.75,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1140.0,1000.0
loss,Matt Lindland,DEC,3,2005-08-20,Joe Doerksen,Matt Lindland,1.435,2.925,3.0,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Joe Doerksen,SUB,3,2005-04-16,Joe Doerksen,Patrick Cote,1.818,2.918,2.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1023.0,1180.0,1100.0
loss,Joe Riggs,KO/TKO,2,2004-08-21,Joe Doerksen,Joe Riggs,2.467,2.667,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1020.0,1000.0
win,Joe Doerksen,DEC,3,2004-05-14,Joe Doerksen,Chris Leben,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1210.0,1000.0
loss,Christian Leroy Duncan,DEC,3,2026-03-21,Roman Dolidze,Christian Leroy Duncan,3.412,3.724,0.846,0.6,0.556,0.0,1.0,3.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1570.0,1000.0
loss,Anthony Hernandez,SUB,4,2025-08-09,Roman Dolidze,Anthony Hernandez,3.577,3.557,0.917,0.6,0.556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Roman Dolidze,DEC,5,2025-03-15,Roman Dolidze,Marvin Vettori,3.16,3.379,1.0,0.6,0.625,0.0,1.0,0.0,7.067,4.733,0.0,1.0,0.0,0.0,1.0,0.0,1055.0,1000.0,1160.0,1000.0
win,Roman Dolidze,KO/TKO,1,2024-10-05,Roman Dolidze,Kevin Holland,3.134,3.369,1.0,0.6,0.571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1450.0,1000.0
win,Roman Dolidze,DEC,3,2024-06-29,Roman Dolidze,Anthony Smith,2.623,3.365,1.0,0.6,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1300.0,1000.0
loss,Nassourdine Imavov,DEC,5,2024-02-03,Roman Dolidze,Nassourdine Imavov,3.024,3.011,1.125,0.8,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1500.0,1000.0
loss,Marvin Vettori,DEC,3,2023-03-18,Roman Dolidze,Marvin Vettori,2.621,2.056,1.286,0.8,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,1000.0,1200.0,1000.0
win,Roman Dolidze,KO/TKO,2,2022-12-03,Roman Dolidze,Jack Hermansson,2.6,1.538,1.5,0.8,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.6893776699972,1000.0,1130.0,1000.0
win,Roman Dolidze,KO/TKO,1,2022-10-29,Roman Dolidze,Phil Hawes,2.457,1.446,1.8,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.7739254499368,1000.0,2110.0,1000.0
win,Roman Dolidze,KO/TKO,1,2022-06-18,Roman Dolidze,Kyle Daukaus,2.355,1.401,2.25,0.75,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Roman Dolidze,DEC,3,2021-06-05,Roman Dolidze,Laureano Staropoli,2.978,1.752,1.333,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1040.0,1000.0
loss,Trevin Giles,DEC,3,2021-03-20,Roman Dolidze,Trevin Giles,3.636,1.714,1.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1400.0,1000.0
win,Roman Dolidze,DEC,3,2020-12-05,Roman Dolidze,John Allan,4.471,0.941,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Roman Dolidze,KO/TKO,1,2020-07-18,Roman Dolidze,Khadis Ibragimov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1220.0,1000.0
loss,Jason Dent,SUB,1,2009-06-20,Cameron Dollar,Jason Dent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,980.0,1000.0
loss,Khalid Murtazaliev,KO/TKO,2,2018-09-15,CB Dollaway,Khalid Murtazaliev,2.757,2.407,1.85,0.4,0.167,0.25,1.0,14.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1210.0,1000.0
win,CB Dollaway,other,1,2018-03-03,CB Dollaway,Hector Lombard,2.762,2.361,1.947,0.4,0.182,0.273,1.0,15.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1120.0,1000.0
win,CB Dollaway,DEC,3,2017-07-07,CB Dollaway,Ed Herman,2.671,2.444,1.722,0.4,0.2,0.3,1.0,7.444,4.038,0.845,2.0,1.0,1.0,0.0,1.0,0.0,1161.5523170988035,1000.0,2570.0,1000.0
loss,Nate Marquardt,KO/TKO,2,2015-12-19,CB Dollaway,Nate Marquardt,2.668,2.424,1.824,0.4,0.2,0.3,1.0,7.882,3.733,1.733,5.0,1.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1200.0,1000.0
loss,Michael Bisping,DEC,3,2015-04-25,CB Dollaway,Michael Bisping,2.608,2.093,1.812,0.6,0.2,0.3,1.0,7.0,6.757,1.892,2.0,1.0,1.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Lyoto Machida,KO/TKO,1,2014-12-20,CB Dollaway,Lyoto Machida,2.631,2.008,1.933,0.8,0.2,0.3,1.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1310.0,1000.0
win,CB Dollaway,DEC,3,2014-05-31,CB Dollaway,Francis Carmont,2.586,2.019,1.857,0.6,0.222,0.333,1.0,7.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1500.0,1000.0
win,CB Dollaway,KO/TKO,1,2014-03-23,CB Dollaway,Cezar Ferreira,2.482,2.002,2.0,0.4,0.125,0.375,1.0,8.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,820.0,1000.0
loss,Tim Boetsch,DEC,3,2013-10-19,CB Dollaway,Tim Boetsch,2.25,1.873,1.917,0.6,0.125,0.375,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,CB Dollaway,DEC,3,2013-01-19,CB Dollaway,Daniel Sarafian,1.845,1.731,1.909,0.6,0.143,0.429,1.0,9.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.4811212330974,1000.0,1000.0,1000.0
win,CB Dollaway,DEC,3,2012-05-26,CB Dollaway,Jason Miller,1.821,1.949,1.7,0.6,0.167,0.5,1.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1230.0,1000.0
loss,Jared Hamman,KO/TKO,2,2011-08-14,CB Dollaway,Jared Hamman,1.751,1.167,1.556,0.8,0.167,0.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1500.0,1000.0
loss,Mark Munoz,KO/TKO,1,2011-03-03,CB Dollaway,Mark Munoz,1.741,1.102,1.625,0.8,0.167,0.5,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,992.0,1210.0,1100.0
win,CB Dollaway,SUB,1,2010-09-25,CB Dollaway,Joe Doerksen,1.881,1.173,2.167,0.8,0.25,0.25,1.0,0.0,1.552,3.104,1.667,0.2,0.0,0.667,1.0,2.667,1000.0,1000.0,1060.0,1000.0
win,CB Dollaway,DEC,3,2010-02-20,CB Dollaway,Goran Reljic,2.005,1.08,1.6,0.6,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0,1840.0,1100.0
win,CB Dollaway,DEC,3,2009-09-16,CB Dollaway,Jay Silva,1.829,0.823,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
loss,Tom Lawlor,SUB,1,2009-07-11,CB Dollaway,Tom Lawlor,1.897,0.899,0.667,0.667,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,1000.0,1260.0,1000.0
win,CB Dollaway,KO/TKO,1,2008-12-27,CB Dollaway,Mike Massenzio,1.429,0.857,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1110.0,1000.0
win,CB Dollaway,SUB,1,2008-07-19,CB Dollaway,Jesse Taylor,1.978,0.659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1200.0,1000.0
loss,Amir Sadollah,SUB,1,2008-06-21,CB Dollaway,Amir Sadollah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1220.0,1000.0
loss,Drew Pendleton,SUB,2,2011-02-18,Dennis Dombrow,Drew Pendleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1330.0,1000.0
loss,Mike Davis,DEC,3,2008-09-13,OJ Dominguez,Mike Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,1000.0,1310.0,1000.0
loss,Dwayne Cason,KO/TKO,1,1997-10-17,Houston Dorr,Dwayne Cason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,920.0,1000.0
loss,Anjos Geoff Neal,KO/TKO,1,2024-10-26,Rafael Dos,Anjos Geoff Neal,3.484,3.208,1.943,0.4,0.19,0.238,1.0,3.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1180.0,1000.0
loss,Anjos Mateusz Gamrot,DEC,3,2024-03-09,Rafael Dos,Anjos Mateusz Gamrot,3.516,3.191,2.0,0.6,0.19,0.238,1.0,3.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1210.0,1000.0
loss,Anjos Vicente Luque,DEC,5,2023-08-12,Rafael Dos,Anjos Vicente Luque,3.562,3.207,2.0,0.6,0.19,0.238,1.0,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,1310.0,1000.0
win,Rafael Dos,SUB,2,2022-12-03,Rafael Dos,Anjos Bryan Barberena,3.582,3.233,1.938,0.4,0.2,0.2,1.0,3.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.100983195816,1000.0,2100.0,1000.0
loss,Anjos Rafael Fiziev,KO/TKO,5,2022-07-09,Rafael Dos,Anjos Rafael Fiziev,3.623,3.237,1.935,0.6,0.2,0.2,1.0,3.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1940.0,1000.0
win,Rafael Dos,DEC,5,2022-03-05,Rafael Dos,Anjos Renato Moicano,3.487,3.221,1.833,0.4,0.211,0.211,1.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1600.0,1000.0
win,Rafael Dos,DEC,5,2020-11-14,Rafael Dos,Anjos Paul Felder,3.475,3.177,1.69,0.2,0.222,0.222,1.0,3.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.5584743580002,1000.0,1270.0,1000.0
loss,Anjos Michael Chiesa,DEC,3,2020-01-25,Rafael Dos,Anjos Michael Chiesa,3.573,3.277,1.75,0.4,0.222,0.222,1.0,3.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1200.0,1000.0
loss,Anjos Leon Edwards,DEC,5,2019-07-20,Rafael Dos,Anjos Leon Edwards,3.596,3.249,1.815,0.6,0.222,0.222,1.0,4.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1510.0,1000.0
win,Rafael Dos,SUB,4,2019-05-18,Rafael Dos,Anjos Kevin Lee,3.618,3.325,1.731,0.6,0.235,0.176,1.0,4.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Anjos Kamaru Usman,DEC,5,2018-11-30,Rafael Dos,Anjos Kamaru Usman,3.707,3.178,1.8,0.6,0.235,0.176,1.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Anjos Colby Covington,DEC,5,2018-06-09,Rafael Dos,Anjos Colby Covington,3.665,3.111,1.75,0.6,0.235,0.176,1.0,3.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1050.0,1000.0
win,Rafael Dos,DEC,5,2017-12-16,Rafael Dos,Anjos Robbie Lawler,3.367,3.081,1.739,0.6,0.25,0.188,1.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Rafael Dos,SUB,1,2017-09-09,Rafael Dos,Anjos Neil Magny,3.365,3.12,1.818,0.6,0.267,0.133,1.0,4.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.9655214470365,984.0,2040.0,870.0
win,Rafael Dos,DEC,3,2017-06-17,Rafael Dos,Anjos Tarec Saffiedine,3.243,3.068,1.857,0.6,0.286,0.143,1.0,4.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,1340.0,1000.0
loss,Anjos Tony Ferguson,DEC,5,2016-11-05,Rafael Dos,Anjos Tony Ferguson,3.066,2.526,1.95,0.8,0.286,0.143,1.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Anjos Eddie Alvarez,KO/TKO,1,2016-07-07,Rafael Dos,Anjos Eddie Alvarez,3.065,2.366,2.053,1.0,0.286,0.143,1.0,4.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
win,Rafael Dos,KO/TKO,1,2015-12-19,Rafael Dos,Anjos Donald Cerrone,2.962,2.36,2.167,0.8,0.231,0.154,1.0,4.944,2.667,2.6,1.0,0.0,0.0,0.0,1.0,0.0,1160.0,985.0462368300022,1290.0,1100.0
win,Rafael Dos,DEC,5,2015-03-14,Rafael Dos,Anjos Anthony Pettis,2.881,2.385,1.765,0.8,0.25,0.167,1.0,5.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Rafael Dos,DEC,3,2014-12-13,Rafael Dos,Anjos Nate Diaz,2.694,2.512,1.75,0.8,0.273,0.182,1.0,5.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1550.0,1000.0
win,Rafael Dos,KO/TKO,1,2014-08-23,Rafael Dos,Anjos Benson Henderson,2.631,2.491,1.867,0.8,0.2,0.2,1.0,5.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,Rafael Dos,KO/TKO,2,2014-06-07,Rafael Dos,Anjos Jason High,2.552,2.476,1.857,0.8,0.111,0.222,1.0,6.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,984.0,1410.0,880.0
loss,Anjos Khabib Nurmagomedov,DEC,3,2014-04-19,Rafael Dos,Anjos Khabib Nurmagomedov,2.671,2.483,2.0,1.0,0.111,0.222,1.0,6.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2040.0,1000.0
