W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
win,Jailton Almeida,2023-11-04,Jailton Almeida,Derrick Lewis,4.195,0.261,2.286,1.0,0.429,0.571,1.0,2.086,0.802,1.0,1.0,1.0,0.0,1.0,1000.0,1000.0
win,Jailton Almeida,2023-05-13,Jailton Almeida,Jairzinho Rozenstruik,4.529,0.288,2.5,1.0,0.5,0.5,1.0,3.76,3.446,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
win,Jailton Almeida,2023-01-21,Jailton Almeida,Shamil Abdurakhimov,3.564,0.426,2.25,1.0,0.25,0.75,1.0,2.538,2.583,0.818,0.4,0.333,0.0,1.0,1000.0,1000.0
win,Jailton Almeida,2022-09-10,Jailton Almeida,Anton Turkalj,3.484,0.488,2.0,1.0,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jailton Almeida,2022-05-21,Jailton Almeida,Parker Porter,3.276,0.717,2.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.5750589999998,976.0
win,Jailton Almeida,2022-02-05,Jailton Almeida,Danilo Marques,0.293,1.027,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Jailton Almeida,2021-09-14,Jailton Almeida,Nasrudin Nasrudinov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1008.0
loss,Michael Aswell Jr.,2025-10-11,Lucas Almeida,Michael Aswell Jr.,4.936,5.042,0.0,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.7848980517851,1000.0
loss,Danny Silva,2025-03-01,Lucas Almeida,Danny Silva,4.937,4.917,0.0,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.8468038866363,1020.5694472551169
win,Lucas Almeida,2024-06-15,Lucas Almeida,Timmy Cuamba,5.048,5.324,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.2692591552277,1000.0
loss,Andre Fili,2023-12-16,Lucas Almeida,Andre Fili,5.288,5.288,0.0,0.333,1.0,0.0,1.0,3.367,3.667,3.0,1.0,0.0,0.0,1.0,1016.0,1000.0
loss,Pat Sabatini,2023-06-17,Lucas Almeida,Pat Sabatini,6.598,5.633,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Lucas Almeida,2022-06-04,Lucas Almeida,Michael Trizano,6.4,7.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1000.0
loss,Daniel Zellhuber,2021-09-28,Lucas Almeida,Daniel Zellhuber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Cezary Oleksiejczuk,2025-12-13,Cesar Almeida,Cezary Oleksiejczuk,4.161,2.319,0.0,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
win,Cesar Almeida,2025-01-11,Cesar Almeida,Abdul Razak Alhassan,4.117,2.183,0.0,0.75,0.333,0.0,1.0,2.867,3.467,0.0,0.0,0.0,0.0,1.0,1028.0,1000.0
win,Cesar Almeida,2024-10-05,Cesar Almeida,Ihor Potieria,4.245,1.881,0.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Roman Kopylov,2024-06-01,Cesar Almeida,Roman Kopylov,4.501,1.305,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Cesar Almeida,2024-04-06,Cesar Almeida,Dylan Budka,4.733,1.867,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Cesar Almeida,2023-08-08,Cesar Almeida,Lucas Fernando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Erin Blanchfield,2021-09-18,Sarah Alpar,Erin Blanchfield,2.111,4.76,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Jessica-Rose Clark,2020-09-19,Sarah Alpar,Jessica-Rose Clark,4.421,3.789,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.19,1000.0
win,Sarah Alpar,2019-08-13,Sarah Alpar,Shanna Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.98984091541,1000.0
loss,Tony Kelley,2020-10-10,Ali AlQaisi,Tony Kelley,2.933,2.4,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.9659567116248,1000.0
loss,Irwin Rivera,2020-08-08,Ali AlQaisi,Irwin Rivera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Rico Altamirano,2009-11-06,Rico Altamirano,Alexander Trevino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.5753131299998,1000.0
loss,Daniel Barez,2024-09-28,Victor Altamirano,Daniel Barez,4.552,3.7,3.0,0.4,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,1000.0
loss,Felipe dos Santos,2024-02-24,Victor Altamirano,Felipe dos Santos,4.996,3.991,1.8,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1016.0
loss,Tim Elliott,2023-06-03,Victor Altamirano,Tim Elliott,6.146,4.645,2.0,0.75,0.333,0.0,1.0,3.133,4.867,3.0,0.0,0.0,0.0,1.0,992.0,1027.0
win,Victor Altamirano,2023-03-25,Victor Altamirano,Vinicius Salvador,7.043,5.319,1.667,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1016.0
win,Victor Altamirano,2022-08-20,Victor Altamirano,Daniel Lacerda,5.967,5.233,2.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.5804110143617,1016.0
loss,Carlos Hernandez,2022-02-26,Victor Altamirano,Carlos Hernandez,6.667,4.867,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Victor Altamirano,2021-08-31,Victor Altamirano,Carlos Candelario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.9091297794887,1000.0
loss,Cung Le,2006-03-10,Mike Altman,Cung Le,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Julia Polastri,2023-09-12,Patricia Alujas,Julia Polastri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Wesley Correira,2003-04-25,Sean Alvarez,Wesley Correira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Dustin Poirier,2018-07-28,Eddie Alvarez,Dustin Poirier,4.657,4.234,2.071,0.6,0.556,0.111,1.0,8.081,4.871,0.0,0.0,0.0,0.0,1.0,1177.06738892243,1000.0
win,Eddie Alvarez,2017-12-02,Eddie Alvarez,Justin Gaethje,3.832,3.657,2.154,0.6,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
nc,Draw,2017-05-13,Eddie Alvarez,Dustin Poirier,3.737,3.257,2.25,0.6,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Conor McGregor,2016-11-12,Eddie Alvarez,Conor McGregor,3.968,3.194,2.455,0.8,0.5,0.125,1.0,23.077,4.615,0.0,1.0,1.0,0.0,1.0,1121.5255850490998,1000.0
win,Eddie Alvarez,2016-07-07,Eddie Alvarez,Rafael Dos Anjos,3.628,3.196,2.6,0.6,0.429,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.5017921021768,1000.0
win,Eddie Alvarez,2016-01-17,Eddie Alvarez,Anthony Pettis,3.799,3.086,2.222,0.4,0.5,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.4933,1000.0
win,Eddie Alvarez,2015-06-13,Eddie Alvarez,Gilbert Melendez,4.247,3.246,2.125,0.4,0.6,0.2,1.0,3.81,0.526,2.0,1.0,0.5,0.0,1.0,992.0,1000.0
loss,Donald Cerrone,2014-09-27,Eddie Alvarez,Donald Cerrone,4.614,2.33,2.429,0.6,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1120.868339741811,1000.0
win,Eddie Alvarez,2009-10-25,Eddie Alvarez,Katsunori Kikuno,5.202,2.513,2.5,0.6,0.75,0.0,1.0,5.815,0.529,1.0,1.0,1.0,0.0,1.0,1000.0,992.0
loss,Shinya Aoki,2008-12-31,Eddie Alvarez,Shinya Aoki,5.586,2.697,3.25,1.0,0.75,0.0,1.0,1.067,1.822,0.812,0.8,0.077,0.538,1.0,1000.0,1000.0
win,Eddie Alvarez,2008-07-21,Eddie Alvarez,Tatsuya Kawajiri,5.431,2.376,4.333,1.0,0.667,0.0,1.0,6.5,0.9,3.0,1.0,0.0,0.0,1.0,1048.0,1007.8712409999999
win,Eddie Alvarez,2008-05-11,Eddie Alvarez,Joachim Hansen,5.897,1.179,3.0,1.0,1.0,0.0,1.0,2.827,4.817,0.0,0.5,1.0,0.0,1.0,1000.0,992.0
win,Eddie Alvarez,2008-03-15,Eddie Alvarez,Andre Amado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
win,Jaime Alvarez,2017-08-15,Jaime Alvarez,Martin Day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Joel Alvarez,2025-10-11,Joel Alvarez,Vicente Luque,4.514,3.318,0.0,0.8,0.571,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Joel Alvarez,2024-12-14,Joel Alvarez,Drakkar Klose,4.393,3.356,0.0,0.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.2254906949245,1000.0
win,Joel Alvarez,2024-08-03,Joel Alvarez,Elves Brener,3.645,3.37,0.0,0.8,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Joel Alvarez,2023-07-22,Joel Alvarez,Marc Diakiese,3.444,3.682,0.0,0.8,0.5,0.5,1.0,1.667,3.333,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Arman Tsarukyan,2022-02-26,Joel Alvarez,Arman Tsarukyan,3.994,3.344,0.0,0.8,0.5,0.5,1.0,3.133,1.533,2.0,1.0,0.0,0.0,1.0,1012.0,1000.0
win,Joel Alvarez,2021-11-13,Joel Alvarez,Thiago Moises,2.843,3.311,0.0,0.75,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Joel Alvarez,2020-10-24,Joel Alvarez,Alexander Yakovlev,3.026,3.672,0.0,0.667,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Joel Alvarez,2020-07-18,Joel Alvarez,Joe Duffy,2.548,3.443,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Joel Alvarez,2019-06-01,Joel Alvarez,Danilo Belluardo,2.533,4.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
loss,Damir Ismagulov,2019-02-23,Joel Alvarez,Damir Ismagulov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Tim Means,2019-12-07,Thiago Alves,Tim Means,3.779,3.261,0.5,0.4,0.471,0.118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.091275043569,1000.0
loss,Laureano Staropoli,2019-05-11,Thiago Alves,Laureano Staropoli,3.775,3.244,0.481,0.4,0.471,0.118,1.0,6.467,4.6,0.0,1.0,0.0,0.0,1.0,1008.0,1000.0
win,Thiago Alves,2019-02-02,Thiago Alves,Max Griffin,3.681,3.019,0.5,0.2,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Aleksei Kunchenko,2018-09-15,Thiago Alves,Aleksei Kunchenko,3.678,3.024,0.52,0.4,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Curtis Millender,2018-02-18,Thiago Alves,Curtis Millender,3.683,2.951,0.5,0.6,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1112.4075559598843
win,Thiago Alves,2017-04-08,Thiago Alves,Patrick Cote,3.585,2.952,0.478,0.4,0.533,0.133,1.0,1.6,1.733,0.0,1.0,0.0,0.0,1.0,1119.7160848770764,1000.6914710828081
loss,Jim Miller,2016-11-12,Thiago Alves,Jim Miller,3.663,3.023,0.5,0.6,0.533,0.133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.5178310000001,1000.0
loss,Carlos Condit,2015-05-30,Thiago Alves,Carlos Condit,3.675,2.818,0.524,0.8,0.533,0.133,1.0,3.205,0.301,0.0,1.0,0.0,1.0,1.0,992.0,1000.0
win,Thiago Alves,2015-01-31,Thiago Alves,Jordan Mein,3.664,2.719,0.55,0.6,0.5,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Thiago Alves,2014-04-19,Thiago Alves,Seth Baczynski,3.356,2.47,0.579,0.6,0.538,0.154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.06738892243,1000.0
loss,Martin Kampmann,2012-03-02,Thiago Alves,Martin Kampmann,3.277,2.405,0.5,0.6,0.538,0.154,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1272.9566666550243,1020.5451254471524
win,Thiago Alves,2011-11-05,Thiago Alves,Papy Abedi,3.125,2.342,0.562,0.4,0.636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0187940956628,1000.0
loss,Rick Story,2011-05-28,Thiago Alves,Rick Story,3.161,2.176,0.533,0.6,0.636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Thiago Alves,2010-12-11,Thiago Alves,John Howard,2.987,2.146,0.429,0.6,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Jon Fitch,2010-08-07,Thiago Alves,Jon Fitch,3.16,2.17,0.462,0.8,0.7,0.0,1.0,5.303,0.104,3.0,1.0,1.0,0.0,1.0,1000.0,1000.0
loss,Georges St-Pierre,2009-07-11,Thiago Alves,Georges St-Pierre,3.621,2.126,0.5,1.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Thiago Alves,2008-10-25,Thiago Alves,Josh Koscheck,3.34,2.048,0.545,1.0,0.778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,1000.0
win,Thiago Alves,2008-06-07,Thiago Alves,Matt Hughes,3.459,2.087,0.5,1.0,0.75,0.0,1.0,3.942,0.438,2.0,1.0,1.0,0.0,1.0,1008.0,1000.0
win,Thiago Alves,2008-04-02,Thiago Alves,Karo Parisyan,3.48,2.103,0.556,1.0,0.714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Thiago Alves,2007-11-17,Thiago Alves,Chris Lytle,3.42,1.803,0.625,0.8,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.1074785089663,1000.0
win,Thiago Alves,2007-09-19,Thiago Alves,Kuniyoshi Hironaka,3.141,1.825,0.714,0.8,0.6,0.0,1.0,0.923,6.0,0.0,0.0,0.0,0.0,1.0,1016.0,1000.0
win,Thiago Alves,2006-12-30,Thiago Alves,Tony DeSouza,3.019,2.013,0.833,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Thiago Alves,2006-10-10,Thiago Alves,John Alessio,1.582,3.408,1.25,0.5,1.0,0.0,1.0,2.114,3.156,0.667,0.333,0.0,1.0,1.0,1008.0,992.0
loss,Jon Fitch,2006-06-28,Thiago Alves,Jon Fitch,2.528,2.195,1.333,0.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Thiago Alves,2006-04-15,Thiago Alves,Derrick Noble,2.225,1.236,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.261039785367,1000.0
win,Thiago Alves,2005-11-19,Thiago Alves,Ansar Chalangov,1.955,1.338,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.4648857905192,1000.0
loss,Spencer Fisher,2005-10-03,Thiago Alves,Spencer Fisher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Jesse Jones,2008-02-01,Anthony Alves,Jesse Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0478078426752,1000.0
loss,Charlie Brenneman,2011-01-22,Amilcar Alves,Charlie Brenneman,0.303,2.351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Mike Pierce,2010-08-28,Amilcar Alves,Mike Pierce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1008.0
loss,Abus Magomedov,2024-05-18,Warlley Alves,Abus Magomedov,3.261,4.124,0.765,0.2,0.444,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Ikram Aliskerov,2023-10-21,Warlley Alves,Ikram Aliskerov,3.194,3.897,0.867,0.4,0.444,0.333,1.0,6.255,7.876,0.5,1.0,0.5,0.5,1.0,1000.0,1000.0
loss,Nicolas Dalby,2023-01-21,Warlley Alves,Nicolas Dalby,3.062,3.456,0.857,0.4,0.444,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.3597481172093,1000.0
loss,Jeremiah Wells,2021-06-26,Warlley Alves,Jeremiah Wells,3.076,3.441,0.923,0.6,0.444,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Warlley Alves,2021-01-20,Warlley Alves,Mounir Lazzez,3.006,3.494,0.917,0.6,0.375,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1016.0
loss,Randy Brown,2019-11-16,Warlley Alves,Randy Brown,3.137,3.545,0.727,0.8,0.375,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
win,Warlley Alves,2019-05-11,Warlley Alves,Sergio Moraes,2.885,3.825,0.8,0.6,0.286,0.429,1.0,1.707,2.846,0.0,1.0,1.0,0.0,1.0,1048.0,1000.0
loss,James Krause,2018-08-25,Warlley Alves,James Krause,2.821,3.524,0.778,0.6,0.286,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Warlley Alves,2018-05-12,Warlley Alves,Sultan Aliev,2.801,4.097,1.0,0.6,0.0,0.6,1.0,1.299,2.034,1.0,0.5,0.0,0.0,1.0,1165.2774277958556,1016.0
win,Warlley Alves,2017-10-21,Warlley Alves,Salim Touahri,2.862,4.498,0.833,0.6,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0111543916626,1008.0
loss,Kamaru Usman,2016-11-19,Warlley Alves,Kamaru Usman,3.214,4.428,1.0,0.8,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Bryan Barberena,2016-05-14,Warlley Alves,Bryan Barberena,2.359,2.942,1.25,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Warlley Alves,2015-12-12,Warlley Alves,Colby Covington,2.399,3.006,1.667,1.0,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0
win,Warlley Alves,2015-08-01,Warlley Alves,Nordine Taleb,2.597,3.423,1.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Warlley Alves,2014-11-08,Warlley Alves,Alan Jouban,1.824,0.768,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Warlley Alves,2014-05-31,Warlley Alves,Marcio Alexandre Junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Nurullo Aliev,2023-02-25,Rafael Alves,Nurullo Aliev,2.457,4.142,0.25,0.5,0.0,1.0,1.0,6.522,0.652,1.0,1.0,1.0,0.0,1.0,1180.31407917,1019.0
loss,Drew Dober,2022-07-30,Rafael Alves,Drew Dober,2.104,3.56,0.0,0.667,0.0,1.0,1.0,3.019,3.396,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
win,Rafael Alves,2021-11-13,Rafael Alves,Marc Diakiese,2.007,3.709,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
loss,Damir Ismagulov,2021-05-22,Rafael Alves,Damir Ismagulov,2.021,3.663,0.0,1.0,0.0,1.0,1.0,4.267,2.533,0.0,1.0,0.0,0.0,1.0,1000.0,1000.0
win,Rafael Alves,2020-08-25,Rafael Alves,Alejandro Flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Michal Oleksiejczuk,2022-08-06,Sam Alvey,Michal Oleksiejczuk,3.207,3.522,0.038,0.0,0.545,0.091,1.0,10.909,8.182,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
loss,Brendan Allen,2022-02-05,Sam Alvey,Brendan Allen,3.198,3.432,0.042,0.0,0.545,0.091,1.0,4.324,4.723,0.625,0.6,0.167,0.5,1.0,1000.0,1000.0
loss,Wellington Turman,2021-08-28,Sam Alvey,Wellington Turman,3.109,3.354,0.043,0.0,0.545,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Julian Marquez,2021-04-10,Sam Alvey,Julian Marquez,3.077,3.183,0.045,0.0,0.545,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.462106147,1000.0
draw,Draw,2020-10-24,Sam Alvey,Da Woon Jung,3.014,3.142,0.048,0.0,0.545,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,1000.0
loss,Ryan Spann,2020-05-09,Sam Alvey,Ryan Spann,2.951,3.122,0.05,0.2,0.545,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.2878587704731,1000.0
loss,Klidson Abreu,2019-07-20,Sam Alvey,Klidson Abreu,3.158,3.259,0.056,0.4,0.545,0.091,1.0,1.533,2.0,0.0,0.0,0.0,0.0,1.0,984.0,1000.0
loss,Jimmy Crute,2019-02-09,Sam Alvey,Jimmy Crute,3.196,3.228,0.059,0.6,0.545,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Rogerio Nogueira,2018-09-22,Sam Alvey,Rogerio Nogueira,3.096,3.183,0.062,0.6,0.545,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Sam Alvey,2018-06-01,Sam Alvey,Gian Villante,3.047,3.167,0.067,0.6,0.6,0.1,1.0,4.895,7.762,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
win,Sam Alvey,2018-02-24,Sam Alvey,Marcin Prachnio,3.073,3.158,0.0,0.6,0.556,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Ramazan Emeev,2017-10-21,Sam Alvey,Ramazan Emeev,3.223,3.24,0.0,0.8,0.556,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Sam Alvey,2017-08-05,Sam Alvey,Rashad Evans,3.307,3.56,0.0,0.8,0.625,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Thales Leites,2017-04-22,Sam Alvey,Thales Leites,3.576,3.743,0.0,0.8,0.625,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0
win,Sam Alvey,2017-01-28,Sam Alvey,Nate Marquardt,3.833,4.152,0.0,0.6,0.714,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Sam Alvey,2016-11-05,Sam Alvey,Alex Nicholson,3.73,3.786,0.0,0.6,0.833,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Sam Alvey,2016-08-27,Sam Alvey,Kevin Casey,3.231,4.073,0.0,0.6,0.8,0.2,1.0,2.733,1.333,1.0,1.0,0.0,0.0,1.0,1040.0,1000.0
win,Sam Alvey,2016-07-13,Sam Alvey,Eric Spicely,3.25,4.171,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.465002004594,1008.0
loss,Elias Theodorou,2016-06-18,Sam Alvey,Elias Theodorou,4.193,5.146,0.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Derek Brunson,2015-08-08,Sam Alvey,Derek Brunson,4.432,4.516,0.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Sam Alvey,2015-05-09,Sam Alvey,Daniel Kelly,4.242,4.589,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.7127670003913,1000.0
win,Sam Alvey,2015-02-22,Sam Alvey,Cezar Ferreira,4.812,4.761,0.0,0.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1127.980373584246
win,Sam Alvey,2014-11-07,Sam Alvey,Dylan Andrews,5.467,5.667,0.0,0.0,0.0,0.0,1.0,2.004,1.976,1.5,0.75,1.0,0.0,1.0,992.0,989.1874579946636
