W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
loss,Sean Sherk,SUB,2,2001-02-23,Tiki Ghosn,Sean Sherk,3.702,3.393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Bob Cook,SUB,2,2000-03-10,Tiki Ghosn,Bob Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1550.0,1000.0
loss,Ignacio Bahamondes,KO/TKO,1,2024-04-06,Christos Giagos,Ignacio Bahamondes,3.017,2.93,1.571,0.4,0.286,0.286,1.0,10.071,8.78,2.661,0.0,1.0,1.0,0.0,1.0,2.0,1009.0,1000.0,1030.0,1000.0
loss,Daniel Zellhuber,SUB,2,2023-09-16,Christos Giagos,Daniel Zellhuber,2.899,2.823,1.692,0.6,0.286,0.286,1.0,10.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,992.0,800.0,1100.0
win,Christos Giagos,KO/TKO,1,2023-04-22,Christos Giagos,Ricky Glenn,2.813,2.872,2.0,0.4,0.0,0.4,1.0,12.636,4.033,3.891,0.5,0.4,0.25,0.0,1.0,67.875,1008.0,1000.0,900.0,1000.0
loss,Thiago Moises,SUB,1,2022-06-25,Christos Giagos,Thiago Moises,2.88,2.93,2.2,0.6,0.0,0.4,1.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Arman Tsarukyan,KO/TKO,1,2021-09-18,Christos Giagos,Arman Tsarukyan,2.933,2.769,2.444,0.8,0.0,0.4,1.0,15.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Christos Giagos,SUB,2,2021-05-15,Christos Giagos,Sean Soriano,2.885,2.59,2.375,0.6,0.0,0.25,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0,1100.0,1100.0
win,Christos Giagos,DEC,3,2020-12-19,Christos Giagos,Carlton Minus,3.045,2.731,2.0,0.4,0.0,0.333,1.0,11.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.901890463497,1000.0,1290.0,1000.0
loss,Drakkar Klose,DEC,3,2019-08-17,Christos Giagos,Drakkar Klose,2.373,1.788,2.0,0.6,0.0,0.333,1.0,13.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Christos Giagos,DEC,3,2019-06-01,Christos Giagos,Damir Hadzovic,2.128,1.849,1.2,0.4,0.0,0.5,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,977.0,1220.0,820.0
win,Christos Giagos,DEC,3,2018-12-01,Christos Giagos,Mizuto Hirota,2.158,2.126,0.25,0.25,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,-150.0,1000.0
loss,Charles Oliveira,SUB,2,2018-09-22,Christos Giagos,Charles Oliveira,2.16,1.685,0.333,0.333,0.0,1.0,1.0,0.0,6.087,3.913,0.0,1.0,0.0,1.0,1.0,0.0,999.936,1000.0,1420.0,1000.0
loss,Chris Wade,DEC,3,2015-06-06,Christos Giagos,Chris Wade,2.699,0.859,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1008.0,690.0,1100.0
win,Christos Giagos,SUB,1,2015-03-21,Christos Giagos,Jorge de Oliveira,0.808,1.414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Gilbert Burns,SUB,1,2014-10-25,Christos Giagos,Gilbert Burns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1000.0,1050.0,1000.0
loss,Michael Trizano,DEC,3,2018-07-06,Joe Giannetti,Michael Trizano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Josh Pulsifer,SUB,1,2009-09-25,Nick Gibbons,Josh Pulsifer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Lee Gibson,KO/TKO,1,2009-11-20,Lee Gibson,Joe Wilk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.128758131052,1000.0,1390.0,1000.0
win,Lance Gibson,KO/TKO,1,2026-03-28,Lance Gibson,Jr. Chase Hooper,2.0,4.333,2.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,720.0,1000.0
loss,Jr. King Green,DEC,3,2025-12-13,Lance Gibson,Jr. King Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1016.0,1650.0,1050.0
win,Kenny Giddens,SUB,2,2009-09-25,Kenny Giddens,Jonny Carson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,980.0,1000.0
loss,Mike Davis,KO/TKO,3,2019-10-12,Thomas Gifford,Mike Davis,2.0,3.533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.0,1000.0,1060.0,1000.0
loss,Roosevelt Roberts,DEC,3,2019-04-27,Thomas Gifford,Roosevelt Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.988,1.94,3.0,1.0,0.0,1.0,1.0,0.0,1023.0,1000.0,1230.0,1000.0
loss,Gerald Meerschaert,SUB,1,2016-12-09,Joseph Gigliotti,Gerald Meerschaert,1.0,2.8,1.0,0.0,0.0,0.0,1.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,870.0,1000.0
loss,Trevor Smith,DEC,3,2016-08-06,Joseph Gigliotti,Trevor Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,870.0,1000.0
loss,BJ Penn,KO/TKO,1,2001-05-04,Joey Gilbert,BJ Penn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Mike Malott,DEC,3,2024-11-02,Trevin Giles,Mike Malott,3.267,2.221,0.846,0.4,0.429,0.0,1.0,21.615,7.602,3.529,0.0,1.0,1.0,0.0,1.0,5.0,992.0,1000.0,1100.0,1000.0
loss,Carlos Prates,KO/TKO,2,2024-02-10,Trevin Giles,Carlos Prates,2.97,2.091,0.917,0.4,0.429,0.0,1.0,16.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,954.0,1020.0,640.0
loss,Gabriel Bonfim,SUB,1,2023-07-29,Trevin Giles,Gabriel Bonfim,2.991,2.087,1.0,0.6,0.429,0.0,1.0,17.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,820.0,1000.0
win,Trevin Giles,DEC,3,2023-03-25,Trevin Giles,Preston Parsons,2.901,1.993,1.1,0.6,0.5,0.0,1.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,880.0,1000.0
win,Trevin Giles,DEC,3,2022-09-17,Trevin Giles,Louis Cosce,3.089,2.195,1.0,0.6,0.6,0.0,1.0,21.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.8720000000001,1000.0,1520.0,1000.0
loss,Michael Morales,KO/TKO,1,2022-01-22,Trevin Giles,Michael Morales,3.139,2.015,1.0,0.6,0.6,0.0,1.0,24.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Dricus Du Plessis,KO/TKO,2,2021-07-10,Trevin Giles,Dricus Du Plessis,3.264,1.883,1.143,0.6,0.6,0.0,1.0,27.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,700.0,1000.0
win,Trevin Giles,DEC,3,2021-03-20,Trevin Giles,Roman Dolidze,3.567,1.832,1.167,0.6,0.75,0.0,1.0,32.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1008.0,1750.0,1020.0
win,Trevin Giles,KO/TKO,3,2020-11-07,Trevin Giles,Bevon Lewis,3.612,1.749,1.2,0.6,0.667,0.0,1.0,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,992.0,930.0,800.0
win,Trevin Giles,DEC,3,2020-02-08,Trevin Giles,James Krause,3.248,1.364,1.5,0.5,1.0,0.0,1.0,48.25,7.067,3.533,0.0,1.0,0.0,0.0,1.0,61.0,1008.0,1000.0,1100.0,1000.0
loss,Gerald Meerschaert,SUB,3,2019-08-03,Trevin Giles,Gerald Meerschaert,4.132,1.659,1.667,0.667,1.0,0.0,1.0,64.333,3.333,1.19,0.0,1.0,0.0,1.0,1.0,65.0,984.0,1008.0,680.0,940.0
loss,Zak Cummings,SUB,3,2019-05-18,Trevin Giles,Zak Cummings,5.455,1.13,2.5,1.0,1.0,0.0,1.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,880.0,1000.0
win,Trevin Giles,KO/TKO,3,2017-12-09,Trevin Giles,Antonio Braga Neto,5.19,0.633,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1110.0,1000.0
win,Trevin Giles,KO/TKO,2,2017-07-08,Trevin Giles,James Bochnovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0,800.0,1150.0
loss,Joachim Hansen,SUB,1,2008-07-21,Kultar Gill,Joachim Hansen,1.4,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Tatsuya Kawajiri,DEC,2,2008-03-15,Kultar Gill,Tatsuya Kawajiri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857,4.545,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Jesse Gillespie,DEC,3,2008-09-20,Jesse Gillespie,Dave Martin,0.0,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Eric Lawson,SUB,1,2008-06-27,Jesse Gillespie,Eric Lawson,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1006.4078248796725,780.0,1170.0
loss,Jesse Jones,KO/TKO,1,2008-03-29,Jesse Gillespie,Jesse Jones,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1620.0,1000.0
win,Jesse Gillespie,DEC,3,2008-02-01,Jesse Gillespie,Dave Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,1000.0,1020.0
loss,Chris Lytle,SUB,1,2007-07-07,Jason Gilliam,Chris Lytle,0.0,4.468,0.0,0.0,0.0,0.0,1.0,81.0,4.916,3.904,2.0,1.0,0.0,1.0,1.0,0.0,1032.0,1008.0,950.0,1010.0
loss,Jamie Varner,SUB,1,2007-03-03,Jason Gilliam,Jamie Varner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1210.0,920.0
loss,Ramiz Brahimaj,SUB,1,2022-02-26,Micheal Gillmore,Ramiz Brahimaj,2.348,3.485,0.0,0.0,0.0,0.0,1.0,0.0,3.734,6.141,0.0,0.0,0.0,0.0,1.0,0.0,1008.0,1000.0,1020.0,1310.0
loss,Andre Petroski,KO/TKO,3,2021-08-28,Micheal Gillmore,Andre Petroski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,900.0,1000.0
win,Alex Gilpin,SUB,2,2018-08-07,Alex Gilpin,JR Coughran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Anthony Macias,KO/TKO,1,1995-07-14,He-Man Gipson,Anthony Macias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,980.0,1000.0
win,Mike Glenn,KO/TKO,1,2010-12-04,Mike Glenn,Lee Brousseau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,984.0,960.0,880.0
loss,Song Kenan,DEC,3,2024-08-17,Ricky Glenn,Song Kenan,3.905,4.121,0.364,0.2,0.25,0.0,1.0,49.364,6.0,7.286,0.0,0.0,0.0,0.0,1.0,28.0,1000.0,1000.0,1200.0,1000.0
loss,Drew Dober,KO/TKO,1,2023-10-07,Ricky Glenn,Drew Dober,3.953,3.944,0.4,0.2,0.25,0.0,1.0,54.3,11.429,5.714,0.0,1.0,1.0,0.0,1.0,0.0,1000.0,1000.0,1110.0,1000.0
loss,Christos Giagos,KO/TKO,1,2023-04-22,Ricky Glenn,Christos Giagos,4.033,3.891,0.5,0.4,0.25,0.0,1.0,67.875,2.813,2.872,2.0,0.4,0.0,0.4,1.0,12.636,1008.0,1000.0,1850.0,1000.0
draw,Draw,DEC,3,2021-10-23,Ricky Glenn,Grant Dawson,4.392,4.271,0.571,0.6,0.25,0.0,1.0,77.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Ricky Glenn,KO/TKO,1,2021-06-19,Ricky Glenn,Joaquim Silva,4.311,4.289,0.667,0.6,0.0,0.0,1.0,90.5,7.51,9.17,1.0,1.0,1.0,0.0,1.0,0.0,1133.1097450618784,978.42602,1490.0,700.0
loss,Kevin Aguilar,DEC,3,2018-11-30,Ricky Glenn,Kevin Aguilar,4.187,4.0,0.8,0.6,0.0,0.0,1.0,108.6,3.333,3.733,0.0,1.0,0.0,0.0,1.0,0.0,992.0,940.0,-270.0,880.0
win,Ricky Glenn,DEC,3,2018-07-14,Ricky Glenn,Dennis Bermudez,4.433,4.3,1.0,0.5,0.0,0.0,1.0,71.0,7.277,4.793,1.0,1.0,0.0,0.5,1.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Myles Jury,DEC,3,2017-12-30,Ricky Glenn,Myles Jury,5.6,4.822,1.333,0.667,0.0,0.0,1.0,0.0,6.522,0.652,0.0,1.0,1.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Ricky Glenn,DEC,3,2017-09-09,Ricky Glenn,Gavin Tucker,3.667,6.467,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Ricky Glenn,DEC,3,2017-02-11,Ricky Glenn,Phillipe Nover,3.867,9.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,1000.0,680.0,1000.0
loss,Evan Dunham,DEC,3,2016-09-17,Ricky Glenn,Evan Dunham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.017,10.074,2.0,0.0,0.0,0.0,1.0,0.0,992.0,1000.0,1410.0,1000.0
loss,Tatiana Suarez,SUB,2,2026-04-11,Loopy Godinez,Tatiana Suarez,4.506,4.034,2.714,0.6,0.0,0.222,1.0,33.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0,1100.0,1010.0
win,Loopy Godinez,DEC,3,2025-08-16,Loopy Godinez,Jessica Andrade,4.284,3.868,2.846,0.6,0.0,0.25,1.0,34.615,9.4,2.8,4.0,1.0,0.0,0.0,1.0,515.0,1008.0,1000.0,830.0,1730.0
win,Loopy Godinez,DEC,3,2025-03-29,Loopy Godinez,Julia Polastri,4.163,3.69,2.667,0.6,0.0,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,880.0,1000.0
loss,Mackenzie Dern,DEC,3,2024-08-03,Loopy Godinez,Mackenzie Dern,4.132,3.578,2.727,0.8,0.0,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1750.0,710.0
loss,Virna Jandiroba,DEC,3,2024-03-30,Loopy Godinez,Virna Jandiroba,4.313,3.756,3.0,0.8,0.0,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.2287432601802,1008.0,1200.0,1020.0
win,Loopy Godinez,DEC,3,2023-11-11,Loopy Godinez,Tabatha Ricci,4.03,3.521,3.333,0.8,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,1011.5184678713199,1250.0,1010.0
win,Loopy Godinez,SUB,2,2023-09-16,Loopy Godinez,Elise Reed,4.156,3.772,3.125,0.8,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Loopy Godinez,DEC,3,2023-05-20,Loopy Godinez,Emily Ducote,3.417,3.184,3.429,0.6,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0,990.0,1010.0
win,Loopy Godinez,DEC,3,2023-04-08,Loopy Godinez,Cynthia Calvillo,2.966,2.474,4.0,0.6,0.0,0.333,1.0,0.0,3.636,2.691,1.0,1.0,0.0,1.0,1.0,77.0,1016.0,1023.0,1120.0,1010.0
loss,Angela Hill,DEC,3,2022-08-13,Loopy Godinez,Angela Hill,2.226,1.728,4.6,0.6,0.0,0.333,1.0,0.0,6.0,5.6,0.0,0.0,0.0,0.0,1.0,37.0,992.0,1000.0,1510.0,1000.0
win,Loopy Godinez,DEC,3,2022-05-07,Loopy Godinez,Ariane Carnelossi,1.97,2.072,3.75,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0,510.0,870.0
win,Loopy Godinez,DEC,3,2021-11-20,Loopy Godinez,Loma Lookboonmee,2.162,2.541,3.333,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1210.0,1000.0
loss,Luana Carolina,DEC,3,2021-10-16,Loopy Godinez,Luana Carolina,2.652,1.768,4.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,880.0,1000.0
win,Loopy Godinez,SUB,1,2021-10-09,Loopy Godinez,Silvana Gomez Juarez,2.667,2.067,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Jessica Penne,DEC,3,2021-04-17,Loopy Godinez,Jessica Penne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,780.0,1000.0
loss,Jeremy Horn,SUB,1,1999-09-24,Jason Godsey,Jeremy Horn,1.034,1.552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,1000.0,1030.0,1000.0
loss,Pete Williams,SUB,1,1999-03-05,Jason Godsey,Pete Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1000.0,1000.0
loss,Alex Stiebling,KO/TKO,3,2001-12-23,Allan Goes,Alex Stiebling,1.568,1.045,1.4,0.4,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,1023.0,860.0,1020.0
loss,Mark Coleman,KO/TKO,1,2001-03-25,Allan Goes,Mark Coleman,1.607,0.88,1.75,0.5,0.0,0.5,1.0,0.0,4.714,0.429,2.0,1.0,0.0,1.0,1.0,0.0,1210.9527312319676,1008.0,1120.0,1100.0
win,Allan Goes,DEC,2,2000-06-04,Allan Goes,Vernon White,1.181,1.127,1.333,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1770.0,1000.0
win,Allan Goes,SUB,1,1999-11-21,Allan Goes,Carl Malenko,1.464,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
draw,Draw,other,3,1998-10-11,Allan Goes,Kazushi Sakuraba,4.5,3.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1720.0,1000.0
loss,Dan Henderson,DEC,2,1998-05-15,Allan Goes,Dan Henderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1310.0,1000.0
loss,Goff Ramiz Brahimaj,SUB,1,2025-05-31,Billy Ray,Goff Ramiz Brahimaj,8.559,5.706,1.0,0.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,790.0,1000.0
loss,Goff Trey Waters,DEC,3,2024-05-11,Billy Ray,Goff Trey Waters,10.224,4.305,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1610.0,980.0
win,Billy Ray,KO/TKO,1,2023-08-26,Billy Ray,Goff Yusaku Kinoshita,9.954,4.147,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,1000.0,980.0,1000.0
win,Billy Ray,KO/TKO,1,2022-08-02,Billy Ray,Goff Shimon Smotritsky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1000.0,1130.0,1000.0
loss,Darrius Flowers,SUB,1,2022-08-23,Amiran Gogoladze,Darrius Flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,890.0,1000.0
loss,Mizuki,DEC,3,2023-09-23,Hannah Goldy,Mizuki,5.312,4.754,0.333,0.2,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,980.0,1000.0
loss,Molly McCann,KO/TKO,1,2022-07-23,Hannah Goldy,Molly McCann,5.491,4.667,0.4,0.4,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Hannah Goldy,SUB,1,2021-09-18,Hannah Goldy,Emily Whitmire,5.717,4.917,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Diana Belbita,DEC,3,2021-07-24,Hannah Goldy,Diana Belbita,5.578,3.956,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1000.0,960.0,1000.0
loss,Miranda Granger,DEC,3,2019-08-03,Hannah Goldy,Miranda Granger,9.4,3.733,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1710.0,1000.0
win,Hannah Goldy,DEC,3,2019-06-18,Hannah Goldy,Kali Robbins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1016.0,1410.0,1100.0
loss,Sergei Pavlovich,KO/TKO,1,2019-04-20,Marcelo Golm,Sergei Pavlovich,4.263,3.921,0.333,0.333,0.0,1.0,1.0,282.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.1594224182054,1032.0,1130.0,1800.0
loss,Arjan Bhullar,DEC,3,2018-10-27,Marcelo Golm,Arjan Bhullar,5.486,4.611,0.5,0.5,0.0,1.0,1.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.5211595692745,1211.638262848931,1820.0,1010.0
loss,Timothy Johnson,DEC,3,2018-02-03,Marcelo Golm,Timothy Johnson,16.406,0.938,1.0,1.0,0.0,1.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,1000.0,1040.0,1000.0
win,Marcelo Golm,SUB,1,2017-10-28,Marcelo Golm,Christian Colombo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0,860.0,1010.0
win,Denise Gomes,DEC,3,2025-11-08,Denise Gomes,Tecia Pennington,4.586,3.038,0.875,0.8,0.5,0.0,1.0,41.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,890.0,1000.0
win,Denise Gomes,KO/TKO,2,2025-05-17,Denise Gomes,Elise Reed,4.552,3.107,0.571,0.8,0.4,0.0,1.0,47.286,0.347,2.432,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Denise Gomes,DEC,3,2024-11-09,Denise Gomes,Karolina Kowalkiewicz,4.483,3.116,0.667,0.6,0.5,0.0,1.0,55.167,2.951,2.623,0.0,0.0,0.0,0.0,1.0,0.0,1008.0,1000.0,1020.0,1000.0
win,Denise Gomes,DEC,3,2024-06-08,Denise Gomes,Eduarda Moura,4.808,3.658,0.8,0.6,0.667,0.0,1.0,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Angela Hill,DEC,3,2023-11-04,Denise Gomes,Angela Hill,5.074,3.103,0.75,0.75,0.667,0.0,1.0,82.75,5.833,5.867,0.5,0.5,0.0,0.0,1.0,18.5,992.0,1000.0,880.0,1000.0
win,Denise Gomes,KO/TKO,1,2023-07-08,Denise Gomes,Yazmin Jauregui,4.668,3.13,1.0,0.667,0.5,0.0,1.0,110.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,910.0,1000.0
