W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
loss,Luke Cummo,2007-04-07,Josh Haynes,Luke Cummo,1.279,3.755,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0
loss,Rory Singer,2006-10-10,Josh Haynes,Rory Singer,0.866,4.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
loss,Michael Bisping,2006-06-24,Josh Haynes,Michael Bisping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1023.0
loss,Mark Bocek,2010-12-11,Dustin Hazelett,Mark Bocek,2.353,3.51,0.222,0.4,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Rick Story,2010-08-07,Dustin Hazelett,Rick Story,2.522,2.346,0.25,0.6,0.0,0.8,1.0,1.4,2.067,4.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Paul Daley,2010-01-02,Dustin Hazelett,Paul Daley,2.569,2.292,0.286,0.8,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1023.0
win,Dustin Hazelett,2008-11-15,Dustin Hazelett,Tamdan McCrory,2.575,2.142,0.333,0.8,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dustin Hazelett,2008-06-21,Dustin Hazelett,Joshua Burkman,2.988,1.698,0.2,0.6,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Josh Koscheck,2008-03-01,Dustin Hazelett,Josh Koscheck,2.95,1.128,0.25,0.75,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,986.5605937176
win,Dustin Hazelett,2007-09-19,Dustin Hazelett,Jonathan Goulet,2.979,1.192,0.333,0.667,0.0,0.5,1.0,1.263,0.902,0.0,1.0,1.0,0.0,1.0,1000.0,1000.0
win,Dustin Hazelett,2007-06-16,Dustin Hazelett,Stevie Lynch,2.371,1.001,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dustin Hazelett,2007-02-03,Dustin Hazelett,Diego Saraiva,0.251,1.255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Tony DeSouza,2006-10-10,Dustin Hazelett,Tony DeSouza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,1000.0
loss,Jason High,2013-08-28,James Head,Jason High,2.884,3.227,0.25,0.5,0.0,0.5,1.0,0.882,1.051,0.364,0.8,0.0,0.333,1.0,1000.0,1000.0
loss,Mike Pyle,2012-12-15,James Head,Mike Pyle,2.659,3.142,0.333,0.667,0.0,0.5,1.0,3.067,1.2,5.0,1.0,0.0,0.0,1.0,1009.0,1000.0
win,James Head,2012-07-21,James Head,Brian Ebersole,2.818,3.812,0.0,0.5,0.0,1.0,1.0,2.26,0.514,1.5,1.0,0.5,0.0,1.0,992.0,1000.0
win,James Head,2012-04-14,James Head,Papy Abedi,2.214,4.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.7384744,1028.7293639350307
loss,Nick Ring,2011-06-11,James Head,Nick Ring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Gleison Tibau,2014-07-16,Pat Healy,Gleison Tibau,2.458,2.514,3.0,0.2,0.1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Jorge Masvidal,2014-04-19,Pat Healy,Jorge Masvidal,2.48,2.368,3.062,0.4,0.1,0.2,1.0,3.0,1.667,6.0,1.0,0.0,0.0,1.0,1008.0,1000.0
loss,King Green,2013-12-14,Pat Healy,King Green,2.371,2.145,3.133,0.6,0.1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0852299659748,984.0
loss,Khabib Nurmagomedov,2013-09-21,Pat Healy,Khabib Nurmagomedov,2.325,2.027,3.357,0.8,0.1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0392582444815,1000.0
nc,Draw,2013-04-27,Pat Healy,Jim Miller,2.206,2.036,3.231,1.0,0.1,0.2,1.0,0.933,4.333,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
win,Pat Healy,2013-01-12,Pat Healy,Kurt Holobaugh,2.364,2.072,3.273,1.0,0.125,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,984.0
win,Pat Healy,2012-07-14,Pat Healy,Mizuto Hirota,2.191,1.892,3.111,0.8,0.167,0.333,1.0,0.0,3.896,0.0,0.0,0.0,0.0,1.0,992.0,1000.0
win,Pat Healy,2012-03-03,Pat Healy,Caros Fodor,2.137,1.827,3.0,0.8,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,1000.0
win,Pat Healy,2011-09-10,Pat Healy,Maximo Blanco,2.103,1.623,2.714,0.6,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Pat Healy,2011-08-12,Pat Healy,Eric Wisely,2.318,1.862,2.667,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
win,Pat Healy,2011-02-18,Pat Healy,Lyle Beerbohm,2.105,2.001,3.0,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Josh Thomson,2010-06-26,Pat Healy,Josh Thomson,2.417,2.254,2.75,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Pat Healy,2010-05-21,Pat Healy,Bryan Travers,1.605,2.212,2.333,0.333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Anthony Torres,2006-08-17,Pat Healy,Anthony Torres,1.259,2.007,3.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,1000.0
win,Pat Healy,2006-03-17,Pat Healy,Tiki Ghosn,1.467,1.467,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Chris Lytle,2005-05-19,Pat Healy,Chris Lytle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Jorge Masvidal,2008-02-23,Ryan Healy,Jorge Masvidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Spencer Hearns,2009-05-15,Spencer Hearns,Chad Sutton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Tim Boetsch,2008-02-02,David Heath,Tim Boetsch,1.487,4.752,0.25,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Renato Sobral,2007-08-25,David Heath,Renato Sobral,1.691,4.15,0.333,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Lyoto Machida,2007-04-21,David Heath,Lyoto Machida,2.681,3.878,0.5,1.0,0.0,0.5,1.0,4.133,0.733,4.0,1.0,0.0,0.0,1.0,1000.0,1000.0
win,David Heath,2006-12-13,David Heath,Victor Valimaki,1.184,0.789,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,1000.0
win,David Heath,2006-08-26,David Heath,Cory Walmsley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.8,1008.0
loss,Augusto Montano,2014-11-15,Chris Heatherly,Augusto Montano,1.739,1.739,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.331196063593,1016.0
loss,Ben Saunders,2014-08-23,Chris Heatherly,Ben Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.867,0.0,0.0,0.0,0.0,1.0,925.0,1000.0
loss,Sean Pierson,2012-06-08,Jake Hecht,Sean Pierson,4.941,2.824,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,992.0
loss,TJ Waldburger,2012-03-02,Jake Hecht,TJ Waldburger,5.351,2.757,0.0,1.0,1.0,0.0,1.0,1.895,4.421,0.0,0.0,0.0,0.0,1.0,1008.0,1000.0
win,Jake Hecht,2011-12-10,Jake Hecht,Rich Attonito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,992.0
loss,Luis Felipe Dias,2025-10-07,Donavon Hedrick,Luis Felipe Dias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.2005046676,1000.0
loss,Frank Camacho,2019-06-01,Nick Hein,Frank Camacho,2.581,3.176,0.625,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,972.0
loss,Damir Hadzovic,2018-07-22,Nick Hein,Damir Hadzovic,2.473,2.587,0.833,0.6,0.0,0.0,1.0,1.514,2.951,0.0,0.5,1.0,0.0,1.0,1000.0,984.0
loss,Davi Ramos,2018-05-12,Nick Hein,Davi Ramos,2.6,2.653,1.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.7384744,1000.0
win,Nick Hein,2016-09-03,Nick Hein,Tae Hyun Bang,2.917,2.65,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0
win,Nick Hein,2015-09-26,Nick Hein,Yusuke Kasuya,2.867,2.556,1.0,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Nick Hein,2015-06-20,Nick Hein,Lukasz Sajewski,2.5,2.967,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,1000.0
loss,James Vick,2014-11-22,Nick Hein,James Vick,3.333,3.267,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.4743797880446,997.2356237472802
win,Nick Hein,2014-05-31,Nick Hein,Drew Dober,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,1000.0
loss,Nassourdine Imavov,2021-07-24,Ian Heinisch,Nassourdine Imavov,3.281,2.793,0.857,0.4,0.5,0.0,1.0,3.8,2.067,0.0,0.0,0.0,0.0,1.0,1032.0,1000.0
loss,Kelvin Gastelum,2021-02-13,Ian Heinisch,Kelvin Gastelum,3.624,2.853,0.833,0.6,0.5,0.0,1.0,4.952,3.706,1.333,0.667,0.0,0.0,1.0,1185.1065101673678,1008.0
win,Ian Heinisch,2020-06-06,Ian Heinisch,Gerald Meerschaert,3.38,2.861,1.0,0.6,0.333,0.0,1.0,0.567,3.502,3.0,0.0,0.0,0.0,1.0,1159.7259999999999,1000.0
loss,Omari Akhmedov,2019-12-14,Ian Heinisch,Omari Akhmedov,3.332,2.612,0.5,0.75,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Derek Brunson,2019-08-17,Ian Heinisch,Derek Brunson,3.094,1.368,0.667,1.0,0.333,0.0,1.0,0.885,0.055,0.0,1.0,0.5,0.25,1.0,1157.17,1022.5982977566257
win,Ian Heinisch,2019-05-18,Ian Heinisch,Antonio Carlos Junior,3.491,1.665,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.0,1000.0
win,Ian Heinisch,2018-11-17,Ian Heinisch,Cezar Ferreira,2.765,1.382,0.0,1.0,1.0,0.0,1.0,1.392,1.949,1.0,1.0,0.0,1.0,1.0,1016.0,944.0
win,Ian Heinisch,2018-07-31,Ian Heinisch,Justin Sumter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1055.0
win,Marcin Held,2017-10-21,Marcin Held,Nasrat Haqparast,2.289,1.871,3.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Damir Hadzovic,2017-05-28,Marcin Held,Damir Hadzovic,1.767,2.2,2.5,0.0,0.0,0.0,1.0,2.946,6.696,0.0,0.0,0.0,0.0,1.0,1000.0,992.0
loss,Joe Lauzon,2017-01-15,Marcin Held,Joe Lauzon,2.0,3.067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Diego Sanchez,2016-11-05,Marcin Held,Diego Sanchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.6,1.0,0.0,0.0,0.0,1.0,992.0,1008.0
loss,Francisco Trinaldo,2012-06-23,Delson Heleno,Francisco Trinaldo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0
loss,Zoila Frausto,2009-11-06,Elisha Helsper,Zoila Frausto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0,1000.0
loss,Michael Bisping,2016-10-08,Dan Henderson,Michael Bisping,2.713,2.878,1.195,0.4,0.593,0.037,1.0,3.378,2.856,1.333,0.667,0.5,0.0,1.0,984.0,1000.0
win,Dan Henderson,2016-06-04,Dan Henderson,Hector Lombard,2.725,2.867,1.225,0.4,0.577,0.038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
loss,Vitor Belfort,2015-11-07,Dan Henderson,Vitor Belfort,2.732,2.867,1.256,0.4,0.577,0.038,1.0,0.959,2.334,1.333,0.667,0.5,0.0,1.0,1000.0,1000.0
win,Dan Henderson,2015-06-06,Dan Henderson,Tim Boetsch,2.704,2.862,1.289,0.2,0.56,0.04,1.0,5.318,3.368,0.5,0.5,1.0,0.0,1.0,992.0,1000.0
loss,Gegard Mousasi,2015-01-24,Dan Henderson,Gegard Mousasi,2.702,2.861,1.324,0.2,0.56,0.04,1.0,3.797,0.0,0.0,1.0,0.0,1.0,1.0,1029.2005046676,1008.0
loss,Daniel Cormier,2014-05-24,Dan Henderson,Daniel Cormier,2.787,2.833,1.361,0.4,0.56,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.5039658790836,1000.0
win,Dan Henderson,2014-03-23,Dan Henderson,Mauricio Rua,2.812,2.79,1.4,0.4,0.542,0.042,1.0,3.84,3.08,5.0,0.0,0.0,0.0,1.0,1016.0,1000.0
loss,Vitor Belfort,2013-11-09,Dan Henderson,Vitor Belfort,2.82,2.767,1.441,0.6,0.542,0.042,1.0,0.6,2.4,2.0,0.5,0.0,0.0,1.0,1011.7384744000001,1000.0
loss,Rashad Evans,2013-06-15,Dan Henderson,Rashad Evans,2.826,2.774,1.485,0.8,0.542,0.042,1.0,1.533,1.2,9.0,1.0,0.0,0.0,1.0,1148.5451799999998,1000.0
loss,Lyoto Machida,2013-02-23,Dan Henderson,Lyoto Machida,2.895,2.819,1.5,0.8,0.542,0.042,1.0,4.3,0.633,2.0,1.0,0.0,0.0,1.0,1024.0,1008.0
win,Dan Henderson,2011-11-19,Dan Henderson,Mauricio Rua,2.879,2.734,1.516,0.8,0.565,0.043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1000.0
win,Dan Henderson,2011-07-30,Dan Henderson,Fedor Emelianenko,2.846,2.749,1.567,0.8,0.545,0.045,1.0,2.628,0.985,2.0,1.0,0.5,0.5,1.0,1149.8,1013.4741094784376
win,Dan Henderson,2011-03-05,Dan Henderson,Rafael Cavalcante,2.87,2.814,1.517,0.8,0.524,0.048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,1008.0
win,Dan Henderson,2010-12-04,Dan Henderson,Renato Sobral,2.843,2.823,1.571,0.6,0.5,0.05,1.0,7.059,0.706,1.0,1.0,0.0,1.0,1.0,992.0,1000.0
loss,Jake Shields,2010-04-17,Dan Henderson,Jake Shields,3.005,2.813,1.63,0.6,0.5,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dan Henderson,2009-07-11,Dan Henderson,Michael Bisping,2.989,2.819,1.692,0.6,0.474,0.053,1.0,3.631,2.641,2.0,1.0,0.5,0.0,1.0,1000.0,1000.0
win,Dan Henderson,2009-01-17,Dan Henderson,Rich Franklin,3.026,2.833,1.6,0.6,0.5,0.056,1.0,6.667,1.221,0.0,1.0,1.0,0.0,1.0,1008.0,1000.0
win,Dan Henderson,2008-09-06,Dan Henderson,Rousimar Palhares,3.042,2.902,1.667,0.4,0.529,0.059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0
loss,Anderson Silva,2008-03-01,Dan Henderson,Anderson Silva,3.089,2.816,1.696,0.6,0.529,0.059,1.0,4.667,1.533,0.0,1.0,0.0,0.0,1.0,1000.0,1000.0
loss,Quinton Jackson,2007-09-08,Dan Henderson,Quinton Jackson,3.18,2.797,1.636,0.8,0.529,0.059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,1000.0
win,Dan Henderson,2007-02-24,Dan Henderson,Wanderlei Silva,3.198,2.863,1.571,0.8,0.5,0.062,1.0,3.367,3.367,4.0,0.5,0.0,0.0,1.0,1147.7499808429639,1000.0
win,Dan Henderson,2006-10-21,Dan Henderson,Vitor Belfort,3.254,3.068,1.4,0.8,0.533,0.067,1.0,0.533,2.2,3.0,1.0,0.0,0.0,1.0,992.0,1000.0
loss,Kazuo Misaki,2006-08-27,Dan Henderson,Kazuo Misaki,3.092,2.667,1.421,0.8,0.533,0.067,1.0,3.1,4.8,1.0,0.0,0.0,0.0,1.0,1000.0,1000.0
win,Dan Henderson,2006-04-02,Dan Henderson,Kazuo Misaki,2.971,2.637,1.5,0.8,0.571,0.071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.3292434906193,1024.0332
win,Dan Henderson,2005-12-31,Dan Henderson,Murilo Bustamante,2.938,2.639,1.412,0.8,0.615,0.077,1.0,0.0,7.925,0.0,0.0,0.0,0.0,1.0,1140.2571876634906,1008.0
win,Dan Henderson,2005-09-25,Dan Henderson,Akihiro Gono,2.909,2.737,1.533,0.8,0.545,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
win,Dan Henderson,2005-09-25,Dan Henderson,Ryo Chonan,2.909,2.737,1.533,0.8,0.545,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.9433425999998,1024.0
loss,Rogerio Nogueira,2005-04-23,Dan Henderson,Rogerio Nogueira,2.957,2.826,1.5,0.8,0.545,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dan Henderson,2004-12-31,Dan Henderson,Yuki Kondo,2.951,2.84,1.308,0.6,0.6,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dan Henderson,2004-10-31,Dan Henderson,Kazuhiro Nakamura,2.917,2.835,1.417,0.6,0.556,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dan Henderson,2003-11-09,Dan Henderson,Murilo Bustamante,2.871,2.861,1.545,0.6,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,993.3566148333185
win,Dan Henderson,2003-03-16,Dan Henderson,Shungo Oyama,2.753,2.903,1.5,0.6,0.429,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,1000.0
loss,Antonio Rodrigo Nogueira,2002-12-23,Dan Henderson,Antonio Rodrigo Nogueira,2.931,2.955,1.444,0.6,0.429,0.143,1.0,3.533,1.4,6.0,1.0,0.0,0.0,1.0,1000.0,1000.0
loss,Ricardo Arona,2002-04-28,Dan Henderson,Ricardo Arona,3.289,3.11,1.5,0.8,0.429,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Dan Henderson,2001-11-03,Dan Henderson,Murilo Rua,3.585,2.93,1.143,0.8,0.5,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Dan Henderson,2001-05-27,Dan Henderson,Akira Shoji,2.695,3.525,1.0,0.8,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,1000.0
win,Dan Henderson,2001-03-25,Dan Henderson,Renzo Gracie,2.573,3.521,1.2,0.8,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Wanderlei Silva,2000-12-09,Dan Henderson,Wanderlei Silva,3.194,2.738,1.25,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229.9576668651912,1016.064
win,Dan Henderson,1998-05-15,Dan Henderson,Carlos Newton,1.859,0.676,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dan Henderson,1998-05-15,Dan Henderson,Allan Goes,1.859,0.676,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.4010093352,1000.0
win,Dan Henderson,1997-06-15,Dan Henderson,Crezio de Souza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,942.0
win,Dan Henderson,1997-06-15,Dan Henderson,Eric Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,967.0
win,Benson Henderson,2015-11-28,Benson Henderson,Jorge Masvidal,2.892,1.683,2.579,0.6,0.067,0.333,1.0,3.8,1.9,3.5,1.0,0.0,0.0,1.0,1068.0,991.3116
win,Benson Henderson,2015-02-14,Benson Henderson,Brandon Thatch,2.884,1.64,2.556,0.4,0.071,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Donald Cerrone,2015-01-18,Benson Henderson,Donald Cerrone,2.723,1.518,2.706,0.6,0.071,0.286,1.0,1.5,2.192,1.0,0.333,0.0,1.0,1.0,1000.0,974.0
loss,Rafael Dos Anjos,2014-08-23,Benson Henderson,Rafael Dos Anjos,2.711,1.464,2.875,0.8,0.071,0.286,1.0,4.186,2.791,2.0,1.0,1.0,0.0,1.0,1224.4399665349627,1000.0
win,Benson Henderson,2014-06-07,Benson Henderson,Rustam Khabilov,2.785,1.488,3.0,0.8,0.077,0.231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Benson Henderson,2014-01-25,Benson Henderson,Josh Thomson,2.891,1.57,2.929,0.8,0.083,0.25,1.0,1.246,1.176,0.0,1.0,0.0,1.0,1.0,1008.0,1000.0
loss,Anthony Pettis,2013-08-31,Benson Henderson,Anthony Pettis,2.903,1.562,3.154,1.0,0.083,0.25,1.0,1.68,1.52,2.0,1.0,0.0,0.0,1.0,1024.0,1000.0
win,Benson Henderson,2013-04-20,Benson Henderson,Gilbert Melendez,2.927,1.542,3.417,1.0,0.091,0.273,1.0,5.082,0.565,2.0,1.0,1.0,0.0,1.0,992.0,1000.0
win,Benson Henderson,2012-12-08,Benson Henderson,Nate Diaz,2.622,1.593,3.0,1.0,0.1,0.3,1.0,3.404,1.418,3.0,1.0,0.0,1.0,1.0,1008.0,1000.0
win,Benson Henderson,2012-08-11,Benson Henderson,Frankie Edgar,2.633,1.408,3.3,0.8,0.111,0.333,1.0,2.72,3.48,5.0,0.0,0.0,0.0,1.0,1168.3893765819998,1008.0
win,Benson Henderson,2012-02-25,Benson Henderson,Frankie Edgar,2.453,1.128,3.556,0.8,0.125,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Benson Henderson,2011-11-12,Benson Henderson,Clay Guida,2.421,1.186,3.75,0.8,0.143,0.429,1.0,4.332,2.857,6.0,0.0,0.0,0.0,1.0,1008.0,1000.0
win,Benson Henderson,2011-08-14,Benson Henderson,Jim Miller,2.092,1.23,3.286,0.8,0.167,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Benson Henderson,2011-04-30,Benson Henderson,Mark Bocek,1.75,1.333,3.333,0.8,0.2,0.6,1.0,3.529,0.0,1.0,1.0,0.0,1.0,1.0,1016.0,1000.0
loss,Anthony Pettis,2010-12-16,Benson Henderson,Anthony Pettis,1.872,1.149,3.4,1.0,0.2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,1000.0
win,Benson Henderson,2010-04-24,Benson Henderson,Donald Cerrone,1.62,1.176,4.0,1.0,0.25,0.5,1.0,1.12,1.36,1.0,0.0,0.0,0.0,1.0,1037.0,992.0
win,Benson Henderson,2010-01-10,Benson Henderson,Jamie Varner,1.668,0.926,5.333,1.0,0.333,0.333,1.0,12.656,0.469,0.0,1.0,1.0,0.0,1.0,1086.4010093352,1004.256
win,Benson Henderson,2009-10-10,Benson Henderson,Donald Cerrone,2.709,0.271,4.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,989.6018374
win,Benson Henderson,2009-04-05,Benson Henderson,Shane Roller,1.053,0.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,1008.0
win,Benson Henderson,2009-01-25,Benson Henderson,Anthony Njokuani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Gabriel Gonzaga,2008-11-15,Josh Hendricks,Gabriel Gonzaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Paulo Costa,2017-11-04,Johny Hendricks,Paulo Costa,3.463,3.863,3.087,0.2,0.438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Tim Boetsch,2017-06-25,Johny Hendricks,Tim Boetsch,3.501,3.792,3.227,0.4,0.438,0.0,1.0,4.891,5.272,0.25,0.25,1.0,0.0,1.0,1179.61663294274,1031.0365566805633
win,Johny Hendricks,2017-02-19,Johny Hendricks,Hector Lombard,3.507,3.872,3.381,0.2,0.467,0.0,1.0,3.566,2.016,2.0,0.0,0.0,0.0,1.0,1032.0,1000.0
loss,Neil Magny,2016-12-30,Johny Hendricks,Neil Magny,3.655,3.907,3.25,0.4,0.467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,992.0
loss,Kelvin Gastelum,2016-07-09,Johny Hendricks,Kelvin Gastelum,3.585,3.608,3.368,0.4,0.467,0.0,1.0,2.067,2.933,3.0,1.0,0.0,0.0,1.0,1000.0,1000.0
