W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
loss,Anderson Silva,KO/TKO,1,2006-10-14,Rich Franklin,Anderson Silva,4.466,1.448,0.875,1.0,0.571,0.357,1.0,1.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Rich Franklin,DEC,5,2006-03-04,Rich Franklin,David Loiseau,4.254,1.657,0.6,1.0,0.615,0.385,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Rich Franklin,KO/TKO,1,2005-11-19,Rich Franklin,Nate Quarry,4.224,1.661,0.643,1.0,0.583,0.417,1.0,1.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Rich Franklin,KO/TKO,4,2005-06-04,Rich Franklin,Evan Tanner,3.851,1.77,0.692,1.0,0.545,0.455,1.0,1.308,2.25,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1028.3331699108792,1050.6001519828824,1530.0,1230.0
win,Rich Franklin,KO/TKO,1,2005-04-09,Rich Franklin,Ken Shamrock,3.592,1.868,0.75,0.8,0.5,0.5,1.0,0.0,2.867,4.333,0.0,0.0,0.0,0.0,1.0,0.0,992.0,1000.0,1080.0,1000.0
win,Rich Franklin,KO/TKO,2,2004-12-12,Rich Franklin,Curtis Stout,3.574,1.941,0.545,0.8,0.444,0.556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Rich Franklin,SUB,3,2004-10-22,Rich Franklin,Jorge Rivera,3.959,2.16,0.3,0.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1710.0,1000.0
win,Rich Franklin,SUB,1,2004-07-14,Rich Franklin,Ralph Dillon,4.343,2.373,0.111,0.8,0.571,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1200.0,1000.0
win,Rich Franklin,KO/TKO,1,2004-04-16,Rich Franklin,Leo Sylvest,4.228,2.495,0.125,0.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.896753817718,1000.0,1860.0,1000.0
loss,Lyoto Machida,KO/TKO,2,2003-12-31,Rich Franklin,Lyoto Machida,5.17,1.989,0.143,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Rich Franklin,KO/TKO,1,2003-09-26,Rich Franklin,Edwin DeWees,3.853,2.212,0.167,0.8,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1220.0,1000.0
win,Rich Franklin,KO/TKO,1,2003-04-25,Rich Franklin,Evan Tanner,3.348,2.203,0.2,0.8,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1210.0,1000.0
win,Rich Franklin,KO/TKO,1,2002-09-17,Rich Franklin,Antony Rea,2.68,1.981,0.25,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1110.0,1000.0
win,Rich Franklin,SUB,1,2002-06-15,Rich Franklin,Yan Pellerin,3.846,2.885,0.0,0.667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Rich Franklin,SUB,1,2001-11-03,Rich Franklin,Marvin Eastman,3.84,2.88,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
nc,Draw,other,1,2001-01-13,Rich Franklin,Aaron Brink,0.0,0.517,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Rich Franklin,SUB,1,2000-06-29,Rich Franklin,Dennis Reed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.7639810504777,992.0,1730.0,880.0
loss,Luana Pinheiro,KO/TKO,1,2020-11-10,Stephanie Frausto,Luana Pinheiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1530.0,1000.0
loss,Juan Espino,SUB,1,2018-11-30,Justin Frazier,Juan Espino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
draw,Draw,DEC,3,2003-06-06,Ian Freeman,Vernon White,2.592,1.728,0.2,0.6,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1320.0,1000.0
loss,Andrei Arlovski,KO/TKO,1,2002-11-22,Ian Freeman,Andrei Arlovski,2.671,1.336,0.25,0.75,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1090.0,1000.0
win,Ian Freeman,KO/TKO,1,2002-07-13,Ian Freeman,Frank Mir,1.813,1.34,0.333,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,Ian Freeman,DEC,3,2000-09-22,Ian Freeman,Tedd Williams,1.543,0.868,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1040.0,1000.0
win,Ian Freeman,KO/TKO,2,2000-06-09,Ian Freeman,Nate Schroeder,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Scott Adams,SUB,1,2000-03-10,Ian Freeman,Scott Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.6001519828824,1028.3331699108792,1630.0,1330.0
win,Jason Freeman,KO/TKO,1,2011-03-05,Jason Freeman,Jason Riley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1210.0,1000.0
loss,Satoru Kitaoka,DEC,3,2011-09-24,Willamy Freire,Satoru Kitaoka,1.533,1.0,1.0,0.0,0.0,0.0,1.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
loss,Waylon Lowe,DEC,3,2011-01-22,Willamy Freire,Waylon Lowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1140.0,1000.0
loss,Ricky Simon,DEC,3,2017-08-08,Donavon Frelow,Ricky Simon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,860.0,1000.0
loss,Shinya Aoki,SUB,1,2006-11-05,Clay French,Shinya Aoki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1020.0,1000.0
loss,Jeff Bedard,DEC,3,2007-06-03,Mike French,Jeff Bedard,0.467,3.6,0.0,0.0,0.0,0.0,1.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,985.5834283592001,1200.0,920.0
loss,Antonio Banuelos,DEC,3,2007-01-20,Mike French,Antonio Banuelos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1630.0,1000.0
loss,Kyle Nelson,DEC,3,2025-10-18,Matt Frevola,Kyle Nelson,3.286,3.559,1.308,0.6,0.429,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Fares Ziam,KO/TKO,3,2024-09-28,Matt Frevola,Fares Ziam,3.583,3.427,1.333,0.6,0.429,0.286,1.0,0.0,4.0,1.867,3.0,1.0,0.0,0.0,1.0,0.0,1174.0605023769442,1000.0,1680.0,1000.0
loss,Benoit Saint Denis,KO/TKO,1,2023-11-11,Matt Frevola,Benoit Saint Denis,3.588,3.418,1.273,0.6,0.429,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Matt Frevola,KO/TKO,1,2023-05-06,Matt Frevola,Drew Dober,3.348,3.348,1.4,0.6,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,992.0,1230.0,1100.0
win,Matt Frevola,KO/TKO,1,2022-11-12,Matt Frevola,Ottman Azaitar,3.316,3.328,1.556,0.6,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Matt Frevola,KO/TKO,1,2022-01-22,Matt Frevola,Genaro Valdez,2.686,3.338,1.75,0.4,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Terrance McKinney,KO/TKO,1,2021-06-12,Matt Frevola,Terrance McKinney,2.69,3.292,2.0,0.4,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1240.0,1000.0
loss,Arman Tsarukyan,DEC,3,2021-01-23,Matt Frevola,Arman Tsarukyan,3.076,3.282,2.333,0.6,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,1000.0,1210.0,1000.0
win,Matt Frevola,DEC,3,2019-10-12,Matt Frevola,Luis Pena,3.037,3.245,2.0,0.6,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Matt Frevola,DEC,3,2019-04-13,Matt Frevola,Jalin Turner,3.478,3.659,1.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1110.0,1000.0
draw,Draw,DEC,3,2018-11-03,Matt Frevola,Lando Vannata,2.712,2.989,1.333,0.667,0.0,1.0,1.0,0.0,5.43,8.959,0.0,0.0,0.0,0.0,1.0,0.0,1028.3331699108792,1000.0,1530.0,1000.0
loss,Marco Polo Reyes,KO/TKO,1,2018-01-14,Matt Frevola,Marco Polo Reyes,2.344,2.109,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1730.0,1000.0
win,Matt Frevola,SUB,2,2017-08-29,Matt Frevola,Luke Flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.8762672105581,1000.0,1600.0,1000.0
loss,Frey Viktoriia Dudakova,DEC,3,2023-10-21,Jinh Yu,Frey Viktoriia Dudakova,2.947,4.115,0.857,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,840.0,1000.0
loss,Frey Elise Reed,DEC,3,2023-06-03,Jinh Yu,Frey Elise Reed,3.169,4.234,0.5,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0,730.0,1100.0
loss,Frey Polyana Viana,KO/TKO,1,2022-11-05,Jinh Yu,Frey Polyana Viana,3.12,4.128,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1740.0,1000.0
loss,Frey Vanessa Demopoulos,DEC,3,2022-06-25,Jinh Yu,Frey Vanessa Demopoulos,2.855,4.057,0.75,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1032.0,890.0,1210.0
win,Jinh Yu,DEC,3,2021-07-31,Jinh Yu,Frey Ashley Yoder,1.791,3.346,1.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1030.0,1000.0
win,Jinh Yu,DEC,3,2021-03-13,Jinh Yu,Frey Gloria de Paula,1.896,4.046,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.6663398217584,1000.0,1630.0,1000.0
loss,Frey Loma Lookboonmee,DEC,3,2020-10-03,Jinh Yu,Frey Loma Lookboonmee,2.091,2.493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1100.0,1000.0
loss,Frey Kay Hansen,SUB,3,2020-06-27,Jinh Yu,Frey Kay Hansen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Gillian Robertson,KO/TKO,2,2019-07-27,Sarah Frota,Gillian Robertson,6.293,2.278,0.0,0.5,1.0,0.0,1.0,110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,850.0,1000.0
loss,Livinha Souza,DEC,3,2019-02-02,Sarah Frota,Livinha Souza,24.466,5.534,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,750.0,1000.0
win,Sarah Frota,KO/TKO,1,2018-08-10,Sarah Frota,Maiara Amanajas dos Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,1000.0,1310.0,1000.0
loss,Charles Radtke,SUB,3,2025-11-01,Daniel Frunza,Charles Radtke,6.296,6.667,0.0,0.5,1.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1560.0,1000.0
loss,Rhys McKee,KO/TKO,1,2025-04-05,Daniel Frunza,Rhys McKee,4.941,5.529,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,1000.0,990.0,1000.0
win,Daniel Frunza,KO/TKO,2,2024-09-24,Daniel Frunza,Vadym Kutsyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.6663398217584,1000.0,1650.0,1000.0
loss,James Thompson,KO/TKO,1,2007-04-08,Don Frye,James Thompson,2.98,2.402,0.438,0.4,0.583,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.5449285058191,1000.0,1700.0,1000.0
loss,Gary Goodridge,KO/TKO,1,2003-12-31,Don Frye,Gary Goodridge,2.999,2.378,0.467,0.6,0.583,0.25,1.0,0.0,1.181,2.066,1.0,0.0,0.0,0.0,1.0,0.0,992.0,1000.0,1100.0,1000.0
loss,Mark Coleman,DEC,3,2003-06-08,Don Frye,Mark Coleman,3.3,2.177,0.5,0.8,0.583,0.25,1.0,0.0,2.939,0.086,3.0,1.0,1.0,0.0,1.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Hidehiko Yoshida,SUB,1,2002-11-24,Don Frye,Hidehiko Yoshida,3.526,2.326,0.538,1.0,0.583,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Don Frye,KO/TKO,1,2002-06-23,Don Frye,Yoshihiro Takayama,2.705,1.795,0.583,1.0,0.545,0.273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Don Frye,DEC,3,2002-02-24,Don Frye,Ken Shamrock,2.296,1.525,0.636,0.8,0.6,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,930.0,1100.0
win,Don Frye,other,1,2001-09-24,Don Frye,Gilbert Yvel,2.432,1.513,0.4,0.8,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,860.0,1000.0
win,Don Frye,SUB,1,1996-12-07,Don Frye,David Abbott,2.679,1.327,0.571,0.8,1.0,0.0,1.0,0.0,2.625,7.5,0.0,0.0,0.0,0.0,1.0,0.0,1065.0,1000.0,1410.0,1000.0
win,Don Frye,SUB,1,1996-12-07,Don Frye,Mark Hall,2.679,1.327,0.571,0.8,1.0,0.0,1.0,0.0,0.193,2.609,0.0,0.0,0.0,0.0,1.0,0.0,1164.6663398217584,1011.903891062354,1750.0,1030.0
win,Don Frye,SUB,1,1996-12-07,Don Frye,Gary Goodridge,2.679,1.327,0.571,0.8,1.0,0.0,1.0,0.0,0.896,5.373,1.0,0.0,0.0,0.0,1.0,0.0,1016.0,1000.0,1110.0,1000.0
loss,Mark Coleman,KO/TKO,1,1996-07-12,Don Frye,Mark Coleman,5.211,0.395,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1660.0,1000.0
win,Don Frye,KO/TKO,1,1996-07-12,Don Frye,Brian Johnston,5.211,0.395,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,780.0,1000.0
win,Don Frye,KO/TKO,1,1996-07-12,Don Frye,Mark Hall,5.211,0.395,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1110.0,1000.0
win,Don Frye,KO/TKO,1,1996-05-17,Don Frye,Amaury Bitetti,6.316,0.947,0.333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
win,Don Frye,KO/TKO,1,1996-02-16,Don Frye,Gary Goodridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1020.0,1000.0
win,Don Frye,KO/TKO,1,1996-02-16,Don Frye,Sam Adkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1130.0,1000.0
win,Don Frye,KO/TKO,1,1996-02-16,Don Frye,Thomas Ramirez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,850.0,1000.0
loss,Jr. Guilherme Pat,DEC,3,2025-12-13,Allen Frye,Jr. Guilherme Pat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.9729684086,1000.0,1850.0,1000.0
loss,Brad Tavares,DEC,3,2013-03-02,Riki Fukuda,Brad Tavares,4.471,3.114,2.4,0.6,0.0,0.0,1.0,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1010.0,1000.0
win,Riki Fukuda,DEC,3,2012-11-10,Riki Fukuda,Tom DeBlass,4.145,3.164,2.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,800.0,1000.0
loss,Constantinos Philippou,DEC,3,2012-07-07,Riki Fukuda,Constantinos Philippou,4.6,3.3,3.0,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1120.0,1000.0
win,Riki Fukuda,DEC,3,2012-02-25,Riki Fukuda,Steve Cantwell,2.4,3.4,3.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1540.0,1000.0
loss,Nick Ring,DEC,3,2011-02-26,Riki Fukuda,Nick Ring,3.2,4.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,1000.0,1510.0,1000.0
win,Riki Fukuda,DEC,2,2009-04-05,Riki Fukuda,Murilo Rua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1210.0,1000.0
loss,Dan Severn,DEC,3,2001-06-30,Travis Fulton,Dan Severn,1.883,0.911,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Travis Fulton,DEC,2,1999-07-16,Travis Fulton,David Dodd,0.928,2.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Pete Williams,SUB,1,1999-05-07,Travis Fulton,Pete Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.194860619998,1000.0,1720.0,1000.0
loss,Alex Hunter,SUB,1,1997-07-27,Sam Fulton,Alex Hunter,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,830.0,1000.0
loss,Scott Ferrozzo,SUB,1,1996-09-20,Sam Fulton,Scott Ferrozzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.773,2.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,840.0,1000.0
win,Masakatsu Funaki,SUB,1,2008-09-23,Masakatsu Funaki,Ikuhisa Minowa,1.9,3.258,0.0,0.0,0.0,0.0,1.0,0.0,2.571,10.286,0.0,0.0,0.0,0.0,1.0,0.0,1016.0,1000.0,810.0,1000.0
loss,Kiyoshi Tamura,KO/TKO,1,2008-04-29,Masakatsu Funaki,Kiyoshi Tamura,0.623,1.403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Kazushi Sakuraba,SUB,1,2007-12-31,Masakatsu Funaki,Kazushi Sakuraba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.9,2.0,0.0,0.0,0.0,1.0,0.0,1153.2185008633978,1000.0,1820.0,1000.0
loss,Dan Miller,SUB,3,2012-06-22,Ricardo Funch,Dan Miller,0.993,3.151,0.333,0.0,0.0,0.0,1.0,231.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Mike Pyle,KO/TKO,1,2012-01-14,Ricardo Funch,Mike Pyle,0.963,2.844,0.5,0.0,0.0,0.0,1.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,992.0,910.0,820.0
loss,Claude Patrick,SUB,2,2010-06-12,Ricardo Funch,Claude Patrick,1.067,3.267,1.0,0.0,0.0,0.0,1.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1640.0,1000.0
loss,Johny Hendricks,DEC,3,2009-12-12,Ricardo Funch,Johny Hendricks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Andy Ologun,DEC,3,2010-12-31,Katsuaki Furuki,Andy Ologun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,987.408008,870.0,980.0
