W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
loss,Ilia Topuria,DEC,5,2023-06-24,Josh Emmett,Ilia Topuria,4.166,4.432,0.917,0.8,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,1000.0,1360.0,1000.0
loss,Yair Rodriguez,SUB,2,2023-02-11,Josh Emmett,Yair Rodriguez,4.282,4.289,0.909,1.0,0.333,0.0,1.0,0.0,1.6,7.2,0.0,0.0,0.0,0.0,1.0,0.0,1009.0,1000.0,1020.0,1000.0
win,Josh Emmett,DEC,5,2022-06-18,Josh Emmett,Calvin Kattar,4.283,4.099,1.0,0.8,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1020.0,1000.0
win,Josh Emmett,DEC,3,2021-12-11,Josh Emmett,Dan Ige,4.323,4.018,1.111,0.8,0.429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,1000.0,740.0,1000.0
win,Josh Emmett,DEC,3,2020-06-20,Josh Emmett,Shane Burgos,3.631,3.263,1.125,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1500.0,1000.0
win,Josh Emmett,KO/TKO,1,2019-07-13,Josh Emmett,Mirsad Bektic,3.503,3.315,1.286,0.6,0.4,0.0,1.0,0.0,4.506,2.103,4.0,0.0,0.0,0.0,1.0,0.0,1159.2033146086912,1000.0,2070.0,1000.0
win,Josh Emmett,KO/TKO,3,2019-03-30,Josh Emmett,Michael Johnson,3.894,3.641,1.5,0.6,0.25,0.0,1.0,0.0,6.109,2.443,0.0,0.0,0.0,0.0,1.0,0.0,964.0,1000.0,1460.0,1000.0
loss,Jeremy Stephens,KO/TKO,2,2018-02-24,Josh Emmett,Jeremy Stephens,4.012,3.641,1.8,0.8,0.25,0.0,1.0,0.0,2.444,2.162,0.333,0.333,0.0,0.0,1.0,0.0,1000.0,977.0,900.0,880.0
win,Josh Emmett,KO/TKO,1,2017-12-16,Josh Emmett,Ricardo Lamas,4.15,3.633,2.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.7789504362534,1000.0,1320.0,1000.0
win,Josh Emmett,DEC,3,2017-10-21,Josh Emmett,Felipe Arantes,4.044,3.889,2.667,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,830.0,1000.0
loss,Desmond Green,DEC,3,2017-04-08,Josh Emmett,Desmond Green,4.7,3.933,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,1000.0,1340.0,1000.0
win,Josh Emmett,DEC,3,2016-12-17,Josh Emmett,Scott Holtzman,3.6,3.533,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1600.0,1000.0
win,Josh Emmett,DEC,3,2016-05-08,Josh Emmett,Jon Tuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1000.0,1400.0,1000.0
loss,Manuel Torres,KO/TKO,1,2021-10-26,Kolton Englund,Manuel Torres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,1000.0,840.0,1000.0
loss,Thiago Santos,KO/TKO,1,2015-01-31,Andy Enz,Thiago Santos,3.7,5.0,0.0,0.0,0.0,0.0,1.0,125.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.641978660281,1000.0,2520.0,1000.0
loss,Marcelo Guimaraes,DEC,3,2014-06-28,Andy Enz,Marcelo Guimaraes,4.6,4.8,0.0,0.0,0.0,0.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1120.0,1000.0
loss,Clint Hester,DEC,3,2014-02-01,Andy Enz,Clint Hester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1000.0,1000.0,1000.0
loss,Dom Mar Fan,DEC,3,2025-05-23,Yuji Ephoevi-Ga,Dom Mar Fan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,JW Wright,SUB,1,2010-12-04,Josh Epps,JW Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.059082586083,1000.0,2170.0,1000.0
loss,Torrez Finney,KO/TKO,1,2024-10-01,Abdellah Er-Ramy,Torrez Finney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Steve Erceg,DEC,3,2025-08-09,Steve Erceg,Ode Osbourne,4.447,4.034,0.833,0.4,0.333,0.0,1.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1000.0,1500.0,1000.0
loss,Brandon Moreno,DEC,5,2025-03-29,Steve Erceg,Brandon Moreno,4.372,4.217,1.0,0.6,0.333,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.8169171665006,1000.0,2620.0,1000.0
loss,Kai Kara-France,KO/TKO,1,2024-08-17,Steve Erceg,Kai Kara-France,4.517,4.203,1.25,0.75,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
loss,Alexandre Pantoja,DEC,5,2024-05-04,Steve Erceg,Alexandre Pantoja,4.572,3.641,1.333,1.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1220.0,1000.0
win,Steve Erceg,KO/TKO,2,2024-03-02,Steve Erceg,Matt Schnell,4.267,3.567,2.0,1.0,0.0,0.0,1.0,0.0,2.169,3.614,0.0,1.0,0.0,1.0,1.0,0.0,1000.0,1011.1442320226084,860.0,1100.0
win,Steve Erceg,DEC,3,2023-11-11,Steve Erceg,Alessandro Costa,3.6,3.533,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,1000.0,1440.0,1100.0
win,Steve Erceg,DEC,3,2023-06-10,Steve Erceg,David Dvorak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.533,3.333,0.0,1.0,0.0,0.0,1.0,0.0,982.0,1000.0,1200.0,1540.0
loss,Lerryan Douglas,KO/TKO,1,2026-03-28,Julian Erosa,Lerryan Douglas,6.493,6.259,0.85,0.8,0.417,0.333,1.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.624,1000.0,1970.0,1000.0
loss,Melquizael Costa,DEC,3,2025-05-17,Julian Erosa,Melquizael Costa,6.697,6.201,0.737,0.8,0.417,0.333,1.0,2.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1020.0,1000.0
win,Julian Erosa,KO/TKO,1,2025-04-12,Julian Erosa,Darren Elkins,6.306,6.405,0.824,0.6,0.3,0.4,1.0,0.294,3.399,3.22,2.276,0.6,0.211,0.158,1.0,40.966,1032.0,1000.0,1700.0,1000.0
win,Julian Erosa,SUB,1,2024-07-13,Julian Erosa,Christian Rodriguez,6.269,6.388,0.812,0.6,0.333,0.333,1.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.624,1000.0,1970.0,1000.0
win,Julian Erosa,SUB,1,2024-03-23,Julian Erosa,Ricardo Ramos,6.351,6.448,0.867,0.6,0.375,0.25,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.1442320226084,1000.0,870.0,1000.0
loss,Fernando Padilla,KO/TKO,1,2023-04-29,Julian Erosa,Fernando Padilla,6.315,6.373,0.929,0.6,0.375,0.25,1.0,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,1320.0,1030.0
loss,Alex Caceres,KO/TKO,1,2022-12-17,Julian Erosa,Alex Caceres,6.394,6.403,1.0,0.8,0.375,0.25,1.0,0.0,6.8,1.6,0.0,1.0,0.0,0.0,1.0,0.0,1158.4232183671088,1000.0,2200.0,1000.0
win,Julian Erosa,DEC,3,2022-09-10,Julian Erosa,Hakeem Dawodu,6.432,6.615,0.917,0.8,0.429,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,1000.0,940.0,1000.0
win,Julian Erosa,DEC,3,2022-02-05,Julian Erosa,Steven Peterson,5.772,6.065,0.727,0.6,0.5,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,690.0,1000.0
win,Julian Erosa,SUB,3,2021-09-04,Julian Erosa,Charles Jourdain,5.398,5.979,0.6,0.4,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,810.0,1000.0
loss,SeungWoo Choi,KO/TKO,1,2021-06-19,Julian Erosa,SeungWoo Choi,5.381,5.934,0.667,0.4,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1000.0,1640.0,1000.0
win,Julian Erosa,KO/TKO,1,2021-02-20,Julian Erosa,Nate Landwehr,5.245,5.887,0.75,0.4,0.5,0.25,1.0,0.0,7.867,8.067,0.0,1.0,0.0,0.0,1.0,0.0,1036.0,1000.0,1600.0,1000.0
win,Julian Erosa,SUB,3,2020-06-27,Julian Erosa,Sean Woodson,4.646,5.373,0.429,0.4,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1200.0,1000.0
loss,Julio Arce,KO/TKO,3,2019-05-18,Julian Erosa,Julio Arce,4.89,5.158,0.5,0.4,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Grant Dawson,DEC,3,2019-03-09,Julian Erosa,Grant Dawson,5.614,5.762,0.6,0.6,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.8597329648455,1016.0,2440.0,1030.0
loss,Devonte Smith,KO/TKO,1,2018-11-10,Julian Erosa,Devonte Smith,5.623,5.502,0.75,0.75,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1420.0,1000.0
win,Julian Erosa,KO/TKO,2,2018-06-26,Julian Erosa,Jamall Emmers,3.744,3.841,1.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,992.0,1190.0,920.0
loss,Teruto Ishihara,KO/TKO,2,2016-03-05,Julian Erosa,Teruto Ishihara,4.067,3.467,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.5128436528064,977.3198631240824,2220.0,1090.0
win,Julian Erosa,DEC,3,2015-12-11,Julian Erosa,Marcin Wrzosek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,720.0,1000.0
loss,Youssef Zalal,SUB,1,2024-08-10,Jarno Errens,Youssef Zalal,3.444,3.356,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1740.0,1000.0
win,Jarno Errens,DEC,3,2024-03-23,Jarno Errens,Steven Nguyen,1.667,2.933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0593350157958,1000.0,2040.0,1000.0
loss,SeungWoo Choi,DEC,3,2023-08-26,Jarno Errens,SeungWoo Choi,1.333,2.133,0.0,0.0,0.0,0.0,1.0,0.0,8.041,6.186,0.0,1.0,1.0,0.0,1.0,0.0,1055.0,992.0,1720.0,920.0
loss,William Gomis,DEC,3,2022-09-03,Jarno Errens,William Gomis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,1000.0,1700.0,1000.0
loss,Jimmy Crute,SUB,1,2025-09-27,Ivan Erslan,Jimmy Crute,2.5,5.167,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1300.0,1000.0
loss,Navajo Stirling,DEC,3,2025-05-10,Ivan Erslan,Navajo Stirling,2.6,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1520.0,1000.0
loss,Ion Cutelaba,DEC,3,2024-09-28,Ivan Erslan,Ion Cutelaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1400.0,1000.0
loss,Richard Crunkilton,KO/TKO,2,2006-01-13,Nick Ertl,Richard Crunkilton,2.133,2.533,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.40768,1008.0,2070.0,1100.0
win,Nick Ertl,DEC,3,2004-08-20,Nick Ertl,Nam Phan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Bobby Escalante,SUB,1,2011-04-01,Bobby Escalante,Raul Sandoval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,820.0,1000.0
win,Eric Esch,SUB,1,2007-04-08,Eric Esch,Wagner da Conceicao Martins,2.449,2.245,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Eric Esch,KO/TKO,1,2006-10-21,Eric Esch,Sean O'Haire,0.226,1.585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.8595516573064,1016.0,2340.0,1100.0
loss,Ikuhisa Minowa,SUB,1,2006-08-27,Eric Esch,Ikuhisa Minowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1000.0,1820.0,1000.0
win,Pro Escobedo,DEC,3,2010-05-21,Pro Escobedo,Jason Sharp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.9834884669015,1000.0,2140.0,1000.0
loss,Alex Caceres,DEC,3,2011-11-12,Cole Escovedo,Alex Caceres,1.705,3.411,0.0,0.4,1.0,0.0,1.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1008.0,920.0,1100.0
loss,Takeya Mizugaki,KO/TKO,2,2011-09-24,Cole Escovedo,Takeya Mizugaki,1.442,2.636,0.0,0.6,1.0,0.0,1.0,1.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,987.9111154088499,1620.0,870.0
loss,Renan Barao,DEC,3,2011-05-28,Cole Escovedo,Renan Barao,1.222,2.444,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,1000.0,820.0,1000.0
loss,Michihiro Omigawa,SUB,1,2010-09-25,Cole Escovedo,Michihiro Omigawa,1.288,2.609,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.5262176,994.8814624,2120.0,1080.0
win,Cole Escovedo,KO/TKO,1,2010-03-22,Cole Escovedo,Yoshiro Maeda,1.155,2.555,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1500.0,1000.0
win,Cole Escovedo,KO/TKO,1,2009-11-06,Cole Escovedo,Maurice Eazel,1.32,2.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,740.0,1000.0
loss,Antonio Banuelos,DEC,3,2006-08-17,Cole Escovedo,Antonio Banuelos,0.9,3.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1840.0,1000.0
loss,Urijah Faber,KO/TKO,2,2006-03-17,Cole Escovedo,Urijah Faber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1023.0,1000.0,1100.0
loss,Kevin Lee,DEC,3,2016-04-23,Efrain Escudero,Kevin Lee,2.726,2.084,1.091,0.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.9111154088499,1000.0,1500.0,1000.0
loss,Leandro Silva,DEC,3,2015-11-21,Efrain Escudero,Leandro Silva,2.868,2.052,1.0,0.4,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,920.0,1000.0
win,Efrain Escudero,SUB,1,2015-06-13,Efrain Escudero,Drew Dober,2.881,2.068,1.111,0.2,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Efrain Escudero,DEC,3,2015-02-14,Efrain Escudero,Rodrigo de Lima,2.388,2.136,1.0,0.2,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1011.1442320226084,1100.0,1010.0
loss,Leonardo Santos,DEC,3,2014-09-13,Efrain Escudero,Leonardo Santos,2.307,2.091,1.143,0.2,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1600.0,1000.0
loss,Mac Danzig,DEC,3,2012-04-21,Efrain Escudero,Mac Danzig,2.014,1.603,1.333,0.4,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.2946442742184,1000.0,2240.0,1000.0
loss,Jacob Volkmann,DEC,3,2011-12-30,Efrain Escudero,Jacob Volkmann,2.414,1.724,1.6,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1940.0,1000.0
loss,Charles Oliveira,SUB,3,2010-09-15,Efrain Escudero,Charles Oliveira,2.786,1.426,2.0,0.75,0.333,0.0,1.0,0.0,4.39,0.0,0.0,1.0,0.0,1.0,1.0,0.0,992.0,1000.0,1020.0,1000.0
win,Efrain Escudero,DEC,3,2010-05-29,Efrain Escudero,Dan Lauzon,2.06,1.569,2.667,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1000.0,1100.0,1000.0
loss,Evan Dunham,SUB,3,2010-01-11,Efrain Escudero,Evan Dunham,1.989,1.398,4.0,1.0,0.5,0.0,1.0,0.0,5.865,4.06,0.0,1.0,1.0,0.0,1.0,0.0,1000.0,1000.0,1860.0,1000.0
win,Efrain Escudero,KO/TKO,1,2009-09-19,Efrain Escudero,Cole Miller,1.8,1.333,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.4813504640001,1000.0,2220.0,1000.0
win,Efrain Escudero,DEC,3,2008-12-13,Efrain Escudero,Phillipe Nover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.8222308176998,1000.0,1600.0,1000.0
loss,Alvin Cacdac,SUB,2,2008-02-01,Evan Esguerra,Alvin Cacdac,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
nc,Draw,other,2,2007-11-16,Evan Esguerra,Chris Drumm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,1023.0,1200.0,1010.0
loss,Tecia Pennington,DEC,3,2024-10-05,Carla Esparza,Tecia Pennington,2.164,2.694,3.0,0.8,0.1,0.1,1.0,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.8557679773916,1000.0,1200.0,1000.0
loss,Zhang Weili,SUB,2,2022-11-12,Carla Esparza,Zhang Weili,2.199,2.593,3.143,1.0,0.1,0.1,1.0,79.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,560.0,1000.0
win,Carla Esparza,DEC,5,2022-05-07,Carla Esparza,Rose Namajunas,2.34,2.749,3.231,1.0,0.111,0.111,1.0,85.538,2.449,3.673,1.0,0.0,0.0,0.0,1.0,23.0,1000.0,1000.0,1030.0,920.0
win,Carla Esparza,KO/TKO,2,2021-05-22,Carla Esparza,Yan Xiaonan,2.291,2.848,3.25,0.8,0.0,0.125,1.0,92.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,1000.0,1220.0,1000.0
win,Carla Esparza,DEC,3,2020-07-25,Carla Esparza,Marina Rodriguez,2.299,2.866,3.091,0.6,0.0,0.143,1.0,101.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1700.0,1000.0
win,Carla Esparza,DEC,3,2020-05-09,Carla Esparza,Michelle Waterson-Gomez,2.224,2.859,3.3,0.6,0.0,0.167,1.0,111.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,570.0,1000.0
win,Carla Esparza,DEC,3,2019-09-21,Carla Esparza,Alexa Grasso,2.139,2.842,3.222,0.6,0.0,0.2,1.0,123.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1200.0,1000.0
win,Carla Esparza,DEC,3,2019-04-27,Carla Esparza,Virna Jandiroba,2.204,3.074,3.125,0.4,0.0,0.25,1.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.12504499648,1000.0,2320.0,1000.0
loss,Tatiana Suarez,KO/TKO,3,2018-09-08,Carla Esparza,Tatiana Suarez,2.476,2.685,3.571,0.6,0.0,0.25,1.0,158.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1300.0,1000.0
loss,Claudia Gadelha,DEC,3,2018-06-09,Carla Esparza,Claudia Gadelha,2.403,2.862,3.833,0.6,0.0,0.25,1.0,185.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,1000.0,1320.0,1000.0
win,Carla Esparza,DEC,3,2017-12-30,Carla Esparza,Cynthia Calvillo,2.222,2.937,4.2,0.6,0.0,0.333,1.0,222.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Carla Esparza,DEC,3,2017-06-25,Carla Esparza,Maryna Moroz,2.09,3.056,3.75,0.5,0.0,0.5,1.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Randa Markos,DEC,3,2017-02-19,Carla Esparza,Randa Markos,2.072,2.996,3.667,0.667,0.0,0.5,1.0,315.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,1000.0,1700.0,1000.0
win,Carla Esparza,DEC,3,2016-04-23,Carla Esparza,Juliana Lima,2.22,3.91,3.0,0.5,0.0,1.0,1.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.1652693734136,1000.0,2270.0,1000.0
loss,Joanna Jedrzejczyk,KO/TKO,2,2015-03-14,Carla Esparza,Joanna Jedrzejczyk,3.673,2.449,5.0,1.0,0.0,1.0,1.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1800.0,1000.0
win,Carla Esparza,SUB,3,2014-12-12,Carla Esparza,Rose Namajunas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1300.0,1000.0
loss,Alexandr Romanov,DEC,3,2021-04-17,Juan Espino,Alexandr Romanov,4.324,0.541,3.5,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.3862918467264,1000.0,2420.0,1000.0
win,Juan Espino,SUB,1,2020-09-26,Juan Espino,Jeff Hughes,6.111,1.111,2.0,1.0,0.0,1.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,850.0,1000.0
win,Juan Espino,SUB,1,2018-11-30,Juan Espino,Justin Frazier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1140.0,1000.0
loss,Tim Elliott,DEC,3,2021-03-06,Jordan Espinosa,Tim Elliott,4.994,3.232,0.571,0.4,0.25,0.25,1.0,0.0,3.505,2.636,3.214,0.4,0.0,0.2,1.0,1.0,1000.0,1000.0,1610.0,1000.0
loss,David Dvorak,DEC,3,2020-09-19,Jordan Espinosa,David Dvorak,5.489,2.844,0.667,0.6,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1177.7968382295526,580.0,2370.0
win,Jordan Espinosa,DEC,3,2020-06-13,Jordan Espinosa,Mark De La Rosa,4.251,3.004,0.4,0.6,0.333,0.333,1.0,0.0,0.299,1.796,0.0,0.0,0.0,0.0,1.0,0.0,1166.4710595534839,1027.3257786760687,2190.0,590.0
loss,Alex Perez,SUB,1,2020-01-25,Jordan Espinosa,Alex Perez,4.521,3.177,0.5,0.75,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1830.0,1000.0
loss,Matt Schnell,SUB,1,2019-08-03,Jordan Espinosa,Matt Schnell,4.561,3.222,0.667,1.0,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1100.0,1000.0
win,Jordan Espinosa,DEC,3,2019-03-23,Jordan Espinosa,Eric Shelton,5.872,4.648,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0659483374877,1000.0,600.0,1000.0
win,Jordan Espinosa,KO/TKO,3,2018-07-10,Jordan Espinosa,Rilley Dutro,5.06,3.614,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
